age_group,decision_time_scale,t0_mean,t0_sd,score,condition_quantile_mae,condition_mean_mae,overall_quantile_mae,human_condition_gap,model_condition_gap,condition_gap_abs_error,caf_rmse,incongruent_caf_rmse,human_incongruent_error_minus_correct_rt,model_incongruent_error_minus_correct_rt,error_gap_abs_error
20-29,0.28,0.561,0.06,0.21904281572102402,0.047076476423443744,0.008994881098325858,0.04365346623762633,0.04374684900583592,0.061736611202487635,0.017989762196651715,0.017635192088548385,0.01678371470039516,-0.06449539092603063,-0.04104847901809272,0.023446911907937906
20-29,0.28,0.555,0.09,0.152476307742742,0.02301086728398144,0.008927997792366582,0.02095561222516165,0.04374684900583592,0.061602844590569084,0.017855995584733164,0.018477012745571175,0.022026117433569484,-0.06449539092603063,-0.03980387193620949,0.024691518989821137
20-29,0.28,0.554,0.12,0.15011128068004997,0.019351080825746,0.008861114486407362,0.019524661438388963,0.04374684900583592,0.061469077978650644,0.017722228972814724,0.018947295321496405,0.030346788657400644,-0.06449539092603063,-0.038559264854326036,0.02593612607170459
20-29,0.28,0.554,0.15,0.21575346253926087,0.04016992544213721,0.008794231180448142,0.0396409820921669,0.04374684900583592,0.061335311366732204,0.017588462360896284,0.019302849530574488,0.035414179235262,-0.06449539092603063,-0.037314657772442805,0.02718073315358782
20-29,0.28,0.556,0.18,0.30360166645353726,0.06940150559933433,0.008727347874488867,0.06759594359483555,0.04374684900583592,0.06120154475481365,0.017454695748977733,0.019437077969694922,0.037351667159179376,-0.06449539092603063,-0.03607005069055946,0.028425340235471164
20-29,0.28,0.552,0.21,0.3863306170259744,0.09646438100882698,0.00986580763726308,0.09377714434052282,0.04374684900583592,0.0609372377497579,0.01719038874392198,0.01954993606127651,0.03775981739393415,-0.06449539092603063,-0.03482544360867612,0.029669947317354506
20-29,0.28,0.553,0.24,0.466422845398373,0.12445613561726133,0.008189864165604688,0.12143759845840357,0.04374684900583592,0.060126577337045295,0.016379728331209376,0.019834313701260237,0.038411946462181885,-0.06449539092603063,-0.03166469486782242,0.03283069605820821
30-39,0.28,0.605,0.0,0.45528978542547277,0.10585834087863094,0.003572361793434564,0.08477499152724764,0.0573742659002322,0.06451898948710133,0.007144723586869128,0.09018647348688158,0.10360356095995531,-0.10704012899392612,-0.04876799332613191,0.05827213566779421
30-39,0.28,0.606,0.03,0.3277095152266173,0.08805706529960157,0.003447470735919833,0.07914702917349596,0.0573742659002322,0.06426920737207187,0.006894941471839666,0.03287552280953107,0.026910627418073846,-0.10704012899392612,-0.04646893271361319,0.06057119628031293
30-39,0.28,0.603,0.06,0.25620816404313285,0.062651645125266,0.0033225796784050465,0.06005436410670786,0.0573742659002322,0.0640194252570423,0.006645159356810093,0.025274493071078562,0.0300802944756209,-0.10704012899392612,-0.04416987210109502,0.0628702568928311
30-39,0.28,0.602,0.09,0.18732446556942373,0.0356293117822665,0.0031976886208902044,0.035318708985271285,0.0573742659002322,0.06376964314201261,0.006395377241780409,0.02599230655405553,0.043030024854550576,-0.10704012899392612,-0.041870811488576076,0.06516931750535004
30-39,0.28,0.601,0.12,0.15171178416254602,0.01968379288263212,0.003072797563375529,0.020584151366189157,0.0573742659002322,0.06351986102698326,0.006145595126751058,0.026765649627834516,0.05743112307660678,-0.10704012899392612,-0.03957175087605769,0.06746837811786843
30-39,0.28,0.601,0.15,0.17446152593429656,0.027157670426109566,0.0029479065058607423,0.025961323757033684,0.0573742659002322,0.06327007891195369,0.005895813011721485,0.027269030052423905,0.060561396774760794,-0.10704012899392612,-0.03727269026353908,0.06976743873038704
30-39,0.28,0.6,0.18,0.25761561662913623,0.05449578932905832,0.0028230154483459557,0.05280421919684331,0.0573742659002322,0.06302029679692411,0.0056460308966919115,0.027092434368288097,0.06309184541897343,-0.10704012899392612,-0.03497362965102058,0.07206649934290554
30-39,0.28,0.601,0.21,0.3435535253640535,0.08248294092489336,0.002698124390831169,0.0803427007015939,0.0573742659002322,0.06277051468189454,0.005396248781662338,0.027705595102794633,0.06614934523657671,-0.10704012899392612,-0.032674569038501966,0.07436555995542415
30-39,0.28,0.601,0.24,0.42688697485919386,0.11021360879118243,0.002438488838295616,0.10739146411543932,0.0573742659002322,0.062251243576823434,0.004876977676591232,0.027835229476330853,0.0684264754714344,-0.10704012899392612,-0.03024057383442702,0.0767995551594991
40-49,0.28,0.581,0.0,0.34520714162246113,0.0858083373284174,0.0019528404603459393,0.06769999258868308,0.06726351403210296,0.06586366002875454,0.0013998540033484108,0.0689245964805018,0.07506962567711166,-0.08152539216243793,-0.04784312035655813,0.03368227180587979
40-49,0.28,0.583,0.03,0.2455191292612261,0.06829883622280868,0.0010591119100567536,0.060849868593010115,0.06726351403210296,0.06514529021198945,0.0021182238201135073,0.0245316122584717,0.028369692529387813,-0.08152539216243793,-0.04883002721851237,0.03269536494392555
40-49,0.28,0.584,0.06,0.1725087620996877,0.04325828145315028,0.0014182968184393019,0.042323995481327904,0.06726351403210296,0.06442692039522435,0.0028365936368786038,0.020528029618061227,0.022623057962533274,-0.08152539216243793,-0.04981693408046639,0.031708458081971536
40-49,0.28,0.583,0.09,0.1179672076325181,0.020919808400782475,0.001777481726821739,0.02086727743753301,0.06726351403210296,0.06370855057845948,0.003554963453643478,0.02171174797200813,0.03474554832197509,-0.08152539216243793,-0.05080384094242063,0.030721551220017296
40-49,0.28,0.585,0.12,0.12574227239794258,0.022682270748995433,0.002136666635204343,0.01750422439503435,0.06726351403210296,0.06299018076169427,0.004273333270408686,0.023121418641597214,0.04141218171116925,-0.08152539216243793,-0.05179074780437487,0.029734644358063056
40-49,0.28,0.579,0.15,0.19954428409838273,0.04363568297394996,0.00487799649079107,0.039720100167825644,0.06726351403210296,0.062271810944929284,0.004991703087173671,0.02319051530259729,0.04537496906853573,-0.08152539216243793,-0.052777654666329,0.028747737496108927
40-49,0.28,0.579,0.18,0.286714640446462,0.07100027860057878,0.005063027696880218,0.06732305778234168,0.06726351403210296,0.06155344112816452,0.005710072903938435,0.023643180835073756,0.049444034913666474,-0.08152539216243793,-0.05376456152828324,0.027760830634154687
40-49,0.28,0.58,0.21,0.37033144288945163,0.09909686131827361,0.004248058902969254,0.09424103675541833,0.06726351403210296,0.060835071311399314,0.006428442720703642,0.02370232056149775,0.05066538536845495,-0.08152539216243793,-0.05475146839023737,0.02677392377220056
40-49,0.28,0.579,0.24,0.45661927869473473,0.12617679117254282,0.005139970499663582,0.12115793824506187,0.06726351403210296,0.059713763853280866,0.00754975017882209,0.023293775992741045,0.05265646244374171,-0.08152539216243793,-0.05516906448868175,0.026356327673756175
50-59,0.28,0.617,0.0,0.3156945763739223,0.0813550016516045,0.0021171605700964213,0.06081667474359309,0.06460245427369793,0.06883677541389077,0.004234321140192843,0.04600434762063256,0.06247594004964882,-0.08676449919114704,-0.048341274955192026,0.03842322423595501
50-59,0.28,0.613,0.03,0.2324559225774455,0.06344904421671795,0.002485699071891667,0.05385346049317139,0.06460245427369793,0.0682639485735318,0.0036614942998338673,0.018878559267062743,0.027718755632730664,-0.08676449919114704,-0.0500379369939159,0.03672656219723114
50-59,0.28,0.614,0.06,0.15247900102707226,0.037564729144881084,0.001803496844457353,0.0355852059611698,0.06460245427369793,0.06769112173317293,0.003088667459475003,0.016887865466067655,0.01970480052748652,-0.08676449919114704,-0.05173459903263944,0.0350299001585076
50-59,0.28,0.614,0.09,0.09353999797971191,0.01631710719181307,0.002121294617022984,0.015534404658342474,0.06460245427369793,0.06711829489281396,0.0025158406191160276,0.016697305171793457,0.025886861799496667,-0.08676449919114704,-0.05343126107136287,0.03333323811978417
50-59,0.28,0.614,0.12,0.10729242982551254,0.020536078550339367,0.0024390923895886707,0.01909140633982831,0.06460245427369793,0.06654546805245509,0.0019430137787571633,0.01716974082506782,0.029160852820686384,-0.08676449919114704,-0.05512792311008652,0.03163657608106052
50-59,0.28,0.615,0.15,0.18638934906673188,0.04765162515403938,0.0017568901621543564,0.04527155768630562,0.06460245427369793,0.06597264121209623,0.001370186938398299,0.018165902124584965,0.030656609731154007,-0.08676449919114704,-0.05682458514881017,0.029939914042336868
50-59,0.28,0.615,0.18,0.2679678141679196,0.07523692772682561,0.0020746879347200986,0.07202161202384925,0.06460245427369793,0.06539981437173725,0.0007973600980393236,0.018579558659989764,0.03117021105866949,-0.08676449919114704,-0.05852124718753382,0.028243252003613217
50-59,0.28,0.615,0.21,0.35155567514849295,0.10325309110955513,0.0023924857072857297,0.09952224319626445,0.06460245427369793,0.06482698753137828,0.00022453325768034826,0.01889973544788394,0.032275595450695645,-0.08676449919114704,-0.06021790922625747,0.026546589964889566
50-59,0.28,0.615,0.24,0.4353895188486604,0.1311190019205595,0.0026102489955435737,0.12620177777548258,0.06460245427369793,0.06406975293029804,0.0005327013433998884,0.01879361593733363,0.033369199774815964,-0.08676449919114704,-0.06180398417357458,0.02496051501757246
60-69,0.28,0.663,0.0,0.5139207068596722,0.13653749495582684,0.0015704801574972782,0.11030001005672319,0.07344799848794936,0.07658895880294392,0.0031409603149945564,0.07209715667070372,0.09197390934390036,-0.1256311610215025,-0.06125589860936442,0.06437526241213809
60-69,0.28,0.665,0.03,0.4232993872088956,0.11791519506592651,0.002133309613060075,0.10394903126323986,0.07344799848794936,0.07653043748474841,0.003082438996799053,0.031054790290710354,0.05617116698093428,-0.1256311610215025,-0.06390036816938816,0.06173079285211436
60-69,0.28,0.662,0.06,0.31534960848652643,0.0920222267281525,0.0015119588393016636,0.08594600566019178,0.07344799848794936,0.07647191616655269,0.0030239176786033273,0.024931907267595848,0.01206648250319868,-0.1256311610215025,-0.06654483772941167,0.05908632329209085
60-69,0.28,0.666,0.09,0.2470733696020415,0.06465940477164633,0.0024261702418498787,0.06189592524065696,0.07344799848794936,0.07641339484835707,0.0029653963604077127,0.025830214865540678,0.024066574330386094,-0.1256311610215025,-0.0691893072894354,0.056441853732067115
60-69,0.28,0.661,0.12,0.17343642532576994,0.037225900081083854,0.0029273994437553075,0.03637190427614301,0.07344799848794936,0.07635487353016146,0.002906875042212098,0.026653329998332264,0.03222421449779651,-0.1256311610215025,-0.07183377684945891,0.053797384172043605
60-69,0.28,0.662,0.15,0.1251851758384356,0.020070442738250482,0.002280969129360433,0.02003306722825876,0.07344799848794936,0.07629635221196573,0.0028483537240163725,0.026472627372438853,0.03830404678359713,-0.1256311610215025,-0.07447824640948253,0.051152914612019984
60-69,0.28,0.663,0.18,0.1484913687256466,0.02896544524895066,0.0016345388149656137,0.025352283481790628,0.07344799848794936,0.07623783089377012,0.002789832405820758,0.027217641337926375,0.04083136049655948,-0.1256311610215025,-0.07712271596950604,0.048508445051996474
60-69,0.28,0.664,0.21,0.22541795219702526,0.053722320649054044,0.0013656555438125717,0.05160115755370617,0.07344799848794936,0.0761793095755745,0.0027313110876251434,0.026773120849090393,0.04443422104639619,-0.1256311610215025,-0.07976718552952955,0.045863975491972964
60-69,0.28,0.662,0.24,0.3112035357220515,0.08109337564890493,0.003341678186175867,0.07853601635922607,0.07344799848794936,0.07612078825737889,0.002672789769429529,0.027305677065401594,0.045325489517488916,-0.1256311610215025,-0.08241165508955328,0.04321950593194923
70-79,0.28,0.726,0.0,0.46591912663120755,0.12086249434074019,0.0017550378620223572,0.09618332543067985,0.0786145418861075,0.08212461761015222,0.0035100757240447145,0.0736350057447406,0.08654312503248589,-0.12891993567140259,-0.06589698087068863,0.06302295480071396
70-79,0.28,0.728,0.03,0.3777450288361204,0.1036121576587117,0.0024037122208195316,0.09012260093613161,0.0786145418861075,0.08342196632774657,0.004807424441639063,0.03201297777560492,0.04494387778097738,-0.12891993567140259,-0.06387416753495201,0.06504576813645058
70-79,0.28,0.723,0.06,0.2955916374872599,0.07871864288403493,0.0030523865796167615,0.07406397672714114,0.0786145418861075,0.08471931504534103,0.006104773159233523,0.029823051849682213,0.018796512295280624,-0.12891993567140259,-0.0618513541992155,0.06706858147218708
70-79,0.28,0.725,0.09,0.22953222678986984,0.05242292899681113,0.003701060938414047,0.051903449989304774,0.0786145418861075,0.0860166637629356,0.007402121876828094,0.0301098256787249,0.024331722180153493,-0.12891993567140259,-0.05982854086347866,0.06909139480792392
70-79,0.28,0.72,0.12,0.1750282037417335,0.03015768702632083,0.005906136253972183,0.029649880704064047,0.0786145418861075,0.08731401248052983,0.008699470594422332,0.030954909297441234,0.030127638138137403,-0.12891993567140259,-0.05780572752774216,0.07111420814366043
70-79,0.28,0.725,0.15,0.158790034290243,0.021807523215454844,0.004998409656008451,0.02431535693482025,0.0786145418861075,0.0886113611981244,0.009996819312016902,0.03195957480363019,0.03547350695573058,-0.12891993567140259,-0.05578291419200532,0.07313702147939727
70-79,0.28,0.719,0.18,0.2041664772490739,0.03474645873480456,0.0069279490890157835,0.03298071752798759,0.0786145418861075,0.08990870991571887,0.011294168029611362,0.03203466293625152,0.04058842378975158,-0.12891993567140259,-0.0537601008562687,0.07515983481513389
70-79,0.28,0.718,0.21,0.2885287006745425,0.062086639500720596,0.007938855506537557,0.05666355692872527,0.0786145418861075,0.09120605863331332,0.012591516747205822,0.032561327676863816,0.041406392480986445,-0.12891993567140259,-0.051737287520532305,0.07718264815087028
70-79,0.28,0.719,0.24,0.37431541356760734,0.09000125418369664,0.006949761924059439,0.08338067747655764,0.0786145418861075,0.09250340735090756,0.01388886546480006,0.032824266155770776,0.04405529932853367,-0.12891993567140259,-0.049714474184795354,0.07920546148660723
80-89,0.28,0.878,0.0,0.6727988123528317,0.20394166343714773,0.0006605514549336,0.17285832820243777,0.0865611292410422,0.08529965142819607,0.0012614778128461346,0.04010735593379349,0.044846077943899554,-0.21020642647712207,-0.07210697721425163,0.13809944926287043
80-89,0.28,0.878,0.03,0.6090787014106913,0.186793768350488,0.0009106292590208009,0.16849052507072246,0.0865611292410422,0.08605169563738813,0.0005094336036540748,0.018798936140111775,0.02610567009679717,-0.21020642647712207,-0.06947925339316463,0.14072717308395744
80-89,0.28,0.881,0.06,0.5306290864468373,0.1616857730412399,0.0018392929368918898,0.15281902991152999,0.0865611292410422,0.08680373984658041,0.00024261060553820712,0.015537052487521576,0.0088899371972605,-0.21020642647712207,-0.0668515295720774,0.14335489690504466
80-89,0.28,0.879,0.09,0.4629019999843209,0.13533781873610162,0.0004973274073650225,0.13067804415213155,0.0865611292410422,0.08755578405577225,0.000994654814730045,0.016043690348545137,0.018729138079987363,-0.21020642647712207,-0.06422380575099074,0.14598262072613133
80-89,0.28,0.879,0.12,0.3935898203809829,0.1089821730090792,0.0008733495119609969,0.10620977182439374,0.0865611292410422,0.0883078282649642,0.0017466990239219937,0.017011760637864633,0.024689518681237286,-0.21020642647712207,-0.061596081929903845,0.14861034454721822
80-89,0.28,0.88,0.15,0.31974382095006526,0.08260101356577768,0.0012493716165571933,0.08051186339733558,0.0865611292410422,0.08905987247415659,0.0024987432331143866,0.01731473361042556,0.02675575576605603,-0.21020642647712207,-0.05896835810881651,0.15123806836830556
80-89,0.28,0.88,0.18,0.25858270256494076,0.06012276723463437,0.0016253937211532232,0.059149495630842853,0.0865611292410422,0.08981191668334865,0.0032507874423064465,0.017770762504743586,0.029444641117586563,-0.21020642647712207,-0.05634063428772973,0.15386579218939234
80-89,0.28,0.88,0.21,0.2171936617449866,0.0455521647175858,0.0020014158257491976,0.04309938446884515,0.0865611292410422,0.0905639608925406,0.004002831651498395,0.01813835714721707,0.030385193746995127,-0.21020642647712207,-0.05371291046664284,0.15649351601047923
80-89,0.28,0.88,0.24,0.21430983180439447,0.04299475404414181,0.002377437930345283,0.04113994404199748,0.0865611292410422,0.09131600510173277,0.004754875860690566,0.018259244234085936,0.032007760022809535,-0.21020642647712207,-0.051085186645555836,0.15912123983156623
20-29,0.29,0.563,0.0,0.4312376608504953,0.09136250475442587,0.010235864575000087,0.06874999754933372,0.04374684900583592,0.06421857815583609,0.020471729150000173,0.06957154590779194,0.10494799780770668,-0.06449539092603063,-0.0450926107954972,0.019402780130533426
20-29,0.29,0.568,0.03,0.31542517811819076,0.07273322432100494,0.010168981269040811,0.06247318129927371,0.04374684900583592,0.06408481154391754,0.020337962538081622,0.019874606914351764,0.04183001373650967,-0.06449539092603063,-0.04384800371361375,0.02064738721241688
20-29,0.29,0.555,0.06,0.22401992996876696,0.04683456419785709,0.010102097963081647,0.043145019513491874,0.04374684900583592,0.06395104493199921,0.020204195926163293,0.01756701454431001,0.016448917913788007,-0.06449539092603063,-0.04260339663173052,0.02189199429430011
20-29,0.29,0.553,0.09,0.15822084913204493,0.0233946970857445,0.010035214657122482,0.020564515617538793,0.04374684900583592,0.06381727832008088,0.020070429314244964,0.018324846520503237,0.02094543706131298,-0.06449539092603063,-0.041358789549847064,0.023136601376183563
20-29,0.29,0.553,0.12,0.1566472447250861,0.019555117718046237,0.009968331351163096,0.019685870523751602,0.04374684900583592,0.06368351170816211,0.01993666270232619,0.01885205559083676,0.030026427664437853,-0.06449539092603063,-0.040114182467963944,0.024381208458066683
20-29,0.29,0.553,0.15,0.223089700072585,0.04035071908324765,0.009901448045203876,0.04012248577528524,0.04374684900583592,0.06354974509624367,0.01980289609040775,0.01924058211177613,0.03577379055827412,-0.06449539092603063,-0.03886957538608049,0.025625815539950136
20-29,0.29,0.549,0.18,0.30927476750677263,0.06826222055037187,0.01157189492446864,0.06591663051938186,0.04374684900583592,0.06341597848432534,0.019669129478489422,0.01924058211177613,0.037351667159179376,-0.06449539092603063,-0.03762496830419726,0.026870422621833367
20-29,0.29,0.55,0.21,0.39183438469305043,0.09669436946368845,0.010411121654944566,0.09392486774951576,0.04374684900583592,0.06313451101412026,0.019387662008284345,0.019437077969694922,0.037567885705230966,-0.06449539092603063,-0.036380361222313806,0.02811502970371682
20-29,0.29,0.551,0.24,0.47329539609766647,0.12481933308635844,0.009281909522214637,0.12152118084463026,0.04374684900583592,0.062310668050265194,0.018563819044429275,0.019834313701260237,0.03826491617164804,-0.06449539092603063,-0.03318239905536913,0.0313129918706615
30-39,0.29,0.605,0.0,0.4592337725422504,0.10532500755613096,0.004724486605704237,0.08330832492724766,0.0573742659002322,0.06682323911164068,0.009448973211408473,0.09018647348688158,0.10360356095995531,-0.10704012899392612,-0.05050970737349392,0.0565304216204322
30-39,0.29,0.6,0.03,0.33522622518844386,0.08774836829811339,0.00459959554818945,0.07796386546938892,0.0573742659002322,0.0665734569966111,0.0091991910963789,0.0341643088617346,0.029838033126115215,-0.10704012899392612,-0.048210646760975195,0.058829482232950925
30-39,0.29,0.597,0.06,0.2605582704335704,0.06247735473033504,0.004474704490674664,0.059355076130711816,0.0573742659002322,0.06632367488158153,0.008949408981349327,0.025596874809241797,0.028426246376203026,-0.10704012899392612,-0.045911586148456585,0.061128542845469536
30-39,0.29,0.601,0.09,0.1912942842507843,0.03551686788025043,0.0043498134331599325,0.034724827556199024,0.0573742659002322,0.06607389276655207,0.008699626866319865,0.02599230655405553,0.040778381591466704,-0.10704012899392612,-0.043612525535938085,0.06342760345798804
30-39,0.29,0.6,0.12,0.15714441074721372,0.019746883748742318,0.0042249223756452015,0.020555272247940865,0.0573742659002322,0.0658241106515226,0.008449844751290403,0.026765649627834516,0.055908461221830824,-0.10704012899392612,-0.041313464923419585,0.06572666407050654
30-39,0.29,0.599,0.15,0.1800939171831405,0.027105146321208674,0.004100031318130359,0.025990370534141587,0.0573742659002322,0.06557432853649292,0.008200062636260719,0.027180875629751113,0.059594929482890066,-0.10704012899392612,-0.039014404310900974,0.06802572468302515
30-39,0.29,0.594,0.18,0.2644944766837499,0.05304241382566749,0.006226061256746407,0.051709455526145275,0.0573742659002322,0.06532454642146324,0.007950280521231035,0.027298351598585548,0.06282285043618145,-0.10704012899392612,-0.036715343698382474,0.07032478529554365
30-39,0.29,0.595,0.21,0.34711350981003963,0.0809387191363482,0.005064054345347402,0.07904194142947794,0.0573742659002322,0.06507476430643389,0.0077004984062016835,0.02734227496021496,0.06511723419685878,-0.10704012899392612,-0.03441628308586364,0.07262384590806248
30-39,0.29,0.595,0.24,0.431084663260098,0.10865097735895898,0.004727534019065338,0.10624187199445308,0.0573742659002322,0.0645143692985447,0.007140103398312503,0.027835229476330853,0.06814303700572073,-0.10704012899392612,-0.03191745211186503,0.07512267688206109
40-49,0.29,0.58,0.0,0.3401544299900434,0.08529167065591739,0.0013208377596129472,0.06626665928868307,0.06726351403210296,0.06821593360121014,0.000952419569107188,0.0689245964805018,0.07506962567711166,-0.08152539216243793,-0.049551803226435265,0.03197358893600266
40-49,0.29,0.581,0.03,0.23864070338143198,0.0679637790578884,0.0005058689657020388,0.05964373211221735,0.06726351403210296,0.06749756378444505,0.00023404975234209147,0.024750757564163544,0.028623368555674187,-0.08152539216243793,-0.050538710088389394,0.030986682074048533
40-49,0.29,0.582,0.06,0.16378543857113348,0.04301837788686727,0.00030909982820898074,0.04150894313906837,0.06726351403210296,0.06677919396767995,0.000484320064423005,0.020528029618061227,0.02251858834801659,-0.08152539216243793,-0.051525616950343744,0.029999775212094182
40-49,0.29,0.582,0.09,0.11019995489090349,0.021128319249402318,0.0006013449405939952,0.02041252237664935,0.06726351403210296,0.06606082415091497,0.0012026898811879905,0.021498837177856833,0.03456011826056269,-0.08152539216243793,-0.05251252381229754,0.029012868350140386
40-49,0.29,0.583,0.12,0.11836069452154678,0.022613906186504308,0.000960529848976488,0.01770532512491115,0.06726351403210296,0.06534245433414998,0.001921059697952976,0.022965191050805547,0.04156705604309171,-0.08152539216243793,-0.05349943067425178,0.028025961488186146
40-49,0.29,0.583,0.15,0.19202078634466135,0.045530602915568305,0.0013197147573589807,0.04168151198792689,0.06726351403210296,0.064624084517385,0.0026394295147179614,0.022860446189871254,0.044226390973267186,-0.08152539216243793,-0.05448633753620613,0.027039054626231795
40-49,0.29,0.582,0.18,0.2785573830501097,0.07269468896928252,0.001678899665741529,0.06912369363019553,0.06726351403210296,0.0639057147006199,0.003357799331483058,0.023456342425877037,0.04763960711052268,-0.08152539216243793,-0.05547324439816015,0.026052147764277778
40-49,0.29,0.583,0.21,0.36588518459322006,0.10069273896087838,0.002038084574124077,0.0962983332761463,0.06726351403210296,0.0631873448838548,0.004076169148248154,0.02370232056149775,0.05047386059232373,-0.08152539216243793,-0.0564601512601145,0.025065240902323427
40-49,0.29,0.578,0.24,0.45122410016222825,0.12648039656623647,0.004505496760832006,0.12164339304229932,0.06726351403210296,0.06205812822860879,0.005205385803494167,0.023293775992741045,0.052518999074879814,-0.08152539216243793,-0.05687734593734495,0.02464804622509298
50-59,0.29,0.616,0.0,0.3201416600018824,0.08084833498077115,0.0033463887024873795,0.05933334144525976,0.06460245427369793,0.07129523167867269,0.006692777404974759,0.04600434762063256,0.06247594004964882,-0.08676449919114704,-0.05006774906073452,0.036696750130412514
50-59,0.29,0.611,0.03,0.2384465614426088,0.06315573854259698,0.0030599752823078363,0.052575393817301995,0.06460245427369793,0.0707224048383136,0.006119950564615673,0.018899735447883936,0.030666598799202208,-0.08676449919114704,-0.051764411099458174,0.035000088091688863
50-59,0.29,0.613,0.06,0.15857018608281062,0.03734804133320507,0.002773561862128404,0.03478443927634828,0.06460245427369793,0.07014957799795474,0.005547123724256808,0.017146428199482262,0.020732296472399162,-0.08676449919114704,-0.053461073138181936,0.0333034260529651
50-59,0.29,0.612,0.09,0.0988707251988437,0.016201186253255163,0.0024871484419489165,0.015619027157359133,0.06460245427369793,0.06957675115759576,0.004974296883897833,0.01680476123008002,0.02616315101957377,-0.08676449919114704,-0.055157735176905365,0.03160676401424167
50-59,0.29,0.612,0.12,0.11235717320683691,0.020418144962066294,0.0026958874936776067,0.01943469248473199,0.06460245427369793,0.0690039243172369,0.004401470043538969,0.01716974082506782,0.029105439756167705,-0.08676449919114704,-0.056854397215629016,0.029910101975518022
50-59,0.29,0.613,0.15,0.19186143152918345,0.04771865438221851,0.0020136852662432925,0.04561069748104347,0.06460245427369793,0.06843109747687781,0.0038286432031798823,0.018165902124584965,0.030656609731154007,-0.08676449919114704,-0.058551059254352666,0.02821343993679437
50-59,0.29,0.613,0.18,0.2727845351414559,0.07509324681010343,0.002331483038808979,0.07227875650822072,0.06460245427369793,0.06785827063651895,0.003255816362821018,0.018275666882497082,0.03117021105866949,-0.08676449919114704,-0.06024772129307643,0.02651677789807061
50-59,0.29,0.613,0.21,0.35585518340698924,0.1031391970366161,0.0026492808113746658,0.09934889303686405,0.06460245427369793,0.06728544379616008,0.0026829895224621536,0.01889973544788394,0.03187794525392086,-0.08676449919114704,-0.06194438333179997,0.02482011585934707
50-59,0.29,0.614,0.24,0.4369331331731766,0.13133786621483534,0.001864320927650931,0.12640209388330415,0.06460245427369793,0.06652292265939508,0.0019204683856971494,0.01889973544788394,0.033369199774815964,-0.08676449919114704,-0.06352865647734007,0.023235842713806965
60-69,0.29,0.662,0.0,0.5187964057902612,0.13599582829832682,0.0029381401361213144,0.10860001009672315,0.07344799848794936,0.07932427876019199,0.005876280272242629,0.07209715667070372,0.09197390934390036,-0.1256311610215025,-0.06344360927398474,0.06218755174751778
60-69,0.29,0.659,0.03,0.43022183443290196,0.11759425108153065,0.002908879477023507,0.10247933747834864,0.07344799848794936,0.07926575744199638,0.005817758954047014,0.031597468253010366,0.059221617674629606,-0.1256311610215025,-0.06608807883400836,0.059543082187494156
60-69,0.29,0.66,0.06,0.32342294540188793,0.09189196192629065,0.0028796188179257,0.08497958404236357,0.07344799848794936,0.07920723612380076,0.0057592376358514,0.024931907267595848,0.014254823744964357,-0.1256311610215025,-0.06873254839403187,0.056898612627470646
60-69,0.29,0.663,0.09,0.2505312438492152,0.06444765316637611,0.002850358158827837,0.06147289526951213,0.07344799848794936,0.07914871480560504,0.005700716317655674,0.025534290669607385,0.02230694958975787,-0.1256311610215025,-0.07137701795405571,0.0542541430674468
60-69,0.29,0.659,0.12,0.1763944643140181,0.03709125893808806,0.0029751394734913728,0.03577501670170321,0.07344799848794936,0.07909019348740942,0.0056421949994600595,0.025892083732291588,0.03113840072964568,-0.1256311610215025,-0.07402148751407911,0.051609673507423404
60-69,0.29,0.66,0.15,0.1316533600570757,0.02026030737703869,0.0027918368406322225,0.020144763279239142,0.07344799848794936,0.0790316721692138,0.005583673681264445,0.026472627372438853,0.03834579507586194,-0.1256311610215025,-0.07666595707410262,0.04896520394739989
60-69,0.29,0.661,0.18,0.15505115207803863,0.028666128804909305,0.0027625761815343597,0.025778445631087544,0.07344799848794936,0.07897315085101808,0.005525152363068719,0.027180875629751126,0.04025916044827559,-0.1256311610215025,-0.07931042663412624,0.04632073438737627
60-69,0.29,0.658,0.21,0.23411484430877555,0.05252518365578775,0.005035848530306752,0.05069434501183192,0.07344799848794936,0.07891462953282247,0.005466631044873105,0.026810445725500325,0.044054511687226745,-0.1256311610215025,-0.08195489619414975,0.04367626482735276
60-69,0.29,0.659,0.24,0.3175841670633905,0.08090559987795957,0.004389418215911878,0.07855214223975275,0.07344799848794936,0.07885610821462674,0.005408109726677379,0.027305677065401594,0.04495330911067613,-0.1256311610215025,-0.0845993657541736,0.04103179526732892
70-79,0.29,0.725,0.0,0.4711464936164253,0.12028749436157349,0.0032215488907749723,0.0943499921023465,0.0786145418861075,0.08505763966765745,0.006443097781549945,0.0736350057447406,0.08654312503248589,-0.12891993567140259,-0.06825044447321349,0.060669491198189096
70-79,0.29,0.727,0.03,0.385057663046946,0.10322477261144089,0.0038702232495721467,0.08843297198289203,0.0786145418861075,0.0863549883852518,0.007740446499144293,0.032255708735995474,0.046870501123013476,-0.12891993567140259,-0.06622763113747665,0.06269230453392594
70-79,0.29,0.721,0.06,0.30218165742063396,0.07857215213453134,0.004518897608369377,0.07290768245892677,0.0786145418861075,0.08765233710284626,0.009037795216738753,0.02986334926694002,0.018541107922056838,-0.12891993567140259,-0.06420481780174003,0.06471511786966255
