source,seed_id,analysis_group,user_id,congruency,rt_bin,n_trials,mean_rt,median_rt,error_rate,scheme
model,3,older_80_89,984,0,3,172,0.8652131782945737,0.8666666666666667,0.005813953488372093,presentation_floor_60hz
model,3,older_80_89,984,0,4,172,1.1202519379844962,1.0833333333333333,0.01744186046511628,presentation_floor_60hz
model,3,older_80_89,6609,1,1,172,0.7589147286821704,0.8,0.16279069767441862,presentation_floor_60hz
model,3,older_80_89,6609,1,2,171,1.004970760233918,1.0,0.07602339181286549,presentation_floor_60hz
model,3,older_80_89,6609,1,3,171,1.1903508771929825,1.1833333333333333,0.05263157894736842,presentation_floor_60hz
model,3,older_80_89,6609,1,4,171,1.4615009746588694,1.4333333333333333,0.029239766081871343,presentation_floor_60hz
model,3,older_80_89,2410,0,1,157,0.51380042462845,0.5333333333333333,0.006369426751592357,presentation_floor_60hz
model,3,older_80_89,2410,0,2,157,0.7235668789808917,0.7333333333333333,0.03184713375796178,presentation_floor_60hz
model,3,older_80_89,2410,0,3,157,0.887791932059448,0.9,0.006369426751592357,presentation_floor_60hz
model,3,older_80_89,2410,0,4,156,1.1580128205128204,1.1166666666666667,0.0,presentation_floor_60hz
model,3,older_80_89,984,1,1,170,0.7711764705882352,0.8,0.09411764705882353,presentation_floor_60hz
model,3,older_80_89,984,1,2,170,1.0220588235294117,1.0166666666666666,0.07058823529411765,presentation_floor_60hz
model,3,older_80_89,984,1,3,170,1.1941176470588235,1.1916666666666667,0.07647058823529412,presentation_floor_60hz
model,3,older_80_89,984,1,4,170,1.491470588235294,1.45,0.011764705882352941,presentation_floor_60hz
model,3,older_80_89,3403,0,1,128,0.5328125,0.55,0.0234375,presentation_floor_60hz
model,3,older_80_89,3403,0,2,128,0.7329427083333333,0.7333333333333333,0.015625,presentation_floor_60hz
model,3,older_80_89,3403,0,3,127,0.8961942257217848,0.9,0.007874015748031496,presentation_floor_60hz
model,3,older_80_89,3403,0,4,127,1.1349081364829396,1.1,0.0,presentation_floor_60hz
model,3,older_80_89,3403,1,1,127,0.774015748031496,0.8,0.14173228346456693,presentation_floor_60hz
model,3,older_80_89,3403,1,2,126,1.0263227513227513,1.025,0.06349206349206349,presentation_floor_60hz
model,3,older_80_89,3403,1,3,126,1.1928571428571426,1.1833333333333333,0.031746031746031744,presentation_floor_60hz
model,3,older_80_89,3403,1,4,126,1.4701058201058204,1.4166666666666667,0.023809523809523808,presentation_floor_60hz
model,3,older_80_89,2410,1,1,156,0.7783119658119657,0.8,0.08974358974358974,presentation_floor_60hz
model,3,older_80_89,2410,1,2,155,1.0287096774193547,1.0333333333333332,0.05161290322580645,presentation_floor_60hz
model,3,older_80_89,2410,1,3,155,1.206451612903226,1.2,0.01935483870967742,presentation_floor_60hz
model,3,older_80_89,2410,1,4,155,1.4974193548387096,1.45,0.025806451612903226,presentation_floor_60hz
model,4,young_20_29,2918,0,1,163,0.4250511247443763,0.45,0.012269938650306749,presentation_floor_60hz
model,4,young_20_29,2918,0,2,162,0.5410493827160492,0.5333333333333333,0.018518518518518517,presentation_floor_60hz
model,4,young_20_29,2918,0,3,162,0.6179012345679012,0.6166666666666667,0.018518518518518517,presentation_floor_60hz
model,4,young_20_29,2918,0,4,162,0.7423868312757201,0.7166666666666667,0.012345679012345678,presentation_floor_60hz
model,4,young_20_29,2918,1,1,162,0.6022633744855966,0.6166666666666667,0.3333333333333333,presentation_floor_60hz
model,4,young_20_29,2918,1,2,162,0.7588477366255143,0.75,0.15432098765432098,presentation_floor_60hz
model,4,young_20_29,2918,1,3,162,0.8729423868312755,0.8666666666666667,0.08024691358024691,presentation_floor_60hz
model,4,young_20_29,2918,1,4,162,1.037037037037037,1.0166666666666666,0.012345679012345678,presentation_floor_60hz
model,4,young_20_29,899,1,1,26,0.6391025641025642,0.6666666666666666,0.2692307692307692,presentation_floor_60hz
model,4,young_20_29,899,1,2,25,0.764,0.7666666666666666,0.24,presentation_floor_60hz
model,4,young_20_29,899,1,3,25,0.8746666666666667,0.8833333333333333,0.12,presentation_floor_60hz
model,4,young_20_29,899,1,4,25,1.0313333333333334,1.0166666666666666,0.0,presentation_floor_60hz
model,4,young_20_29,182,1,1,34,0.5794117647058823,0.6,0.35294117647058826,presentation_floor_60hz
model,4,young_20_29,182,1,2,34,0.7627450980392156,0.7666666666666666,0.08823529411764706,presentation_floor_60hz
model,4,young_20_29,182,1,3,34,0.8823529411764706,0.8833333333333333,0.058823529411764705,presentation_floor_60hz
model,4,young_20_29,182,1,4,33,1.0404040404040404,1.0166666666666666,0.0,presentation_floor_60hz
model,4,young_20_29,5256,1,1,24,0.5951388888888889,0.6333333333333333,0.16666666666666666,presentation_floor_60hz
model,4,young_20_29,5256,1,2,23,0.7768115942028986,0.7833333333333333,0.043478260869565216,presentation_floor_60hz
model,4,young_20_29,5256,1,3,23,0.8876811594202899,0.8833333333333333,0.08695652173913043,presentation_floor_60hz
model,4,young_20_29,5256,1,4,23,1.0289855072463767,1.0166666666666666,0.08695652173913043,presentation_floor_60hz
model,4,young_20_29,3875,0,1,77,0.43203463203463194,0.45,0.012987012987012988,presentation_floor_60hz
model,4,young_20_29,3875,0,2,77,0.5365800865800865,0.5333333333333333,0.0,presentation_floor_60hz
model,4,young_20_29,3875,0,3,77,0.6242424242424242,0.6166666666666667,0.0,presentation_floor_60hz
model,4,young_20_29,3875,0,4,76,0.7460526315789475,0.7333333333333333,0.05263157894736842,presentation_floor_60hz
model,4,young_20_29,899,0,1,26,0.4166666666666667,0.43333333333333335,0.0,presentation_floor_60hz
model,4,young_20_29,899,0,2,26,0.5224358974358974,0.5249999999999999,0.038461538461538464,presentation_floor_60hz
model,4,young_20_29,899,0,3,25,0.6259999999999999,0.6166666666666667,0.0,presentation_floor_60hz
model,4,young_20_29,899,0,4,25,0.7293333333333333,0.7,0.08,presentation_floor_60hz
model,4,young_20_29,677,0,1,29,0.39540229885057476,0.43333333333333335,0.0,presentation_floor_60hz
model,4,young_20_29,677,0,2,28,0.5226190476190476,0.5166666666666666,0.0,presentation_floor_60hz
model,4,young_20_29,677,0,3,28,0.6071428571428571,0.6,0.03571428571428571,presentation_floor_60hz
model,4,young_20_29,677,0,4,28,0.7446428571428572,0.725,0.0,presentation_floor_60hz
model,4,young_20_29,5675,0,1,147,0.4213151927437642,0.43333333333333335,0.013605442176870748,presentation_floor_60hz
model,4,young_20_29,5675,0,2,147,0.5444444444444444,0.55,0.013605442176870748,presentation_floor_60hz
model,4,young_20_29,5675,0,3,147,0.6351473922902495,0.6333333333333333,0.02040816326530612,presentation_floor_60hz
model,4,young_20_29,5675,0,4,146,0.7581050228310503,0.75,0.0136986301369863,presentation_floor_60hz
model,4,young_20_29,5675,1,1,145,0.5975862068965517,0.6166666666666667,0.4,presentation_floor_60hz
model,4,young_20_29,5675,1,2,145,0.7748275862068965,0.7666666666666666,0.10344827586206896,presentation_floor_60hz
model,4,young_20_29,5675,1,3,145,0.8816091954022989,0.8833333333333333,0.0896551724137931,presentation_floor_60hz
model,4,young_20_29,5675,1,4,145,1.0494252873563217,1.0333333333333332,0.013793103448275862,presentation_floor_60hz
model,4,young_20_29,2553,1,1,27,0.6462962962962963,0.6666666666666666,0.25925925925925924,presentation_floor_60hz
model,4,young_20_29,2553,1,2,27,0.7604938271604939,0.75,0.14814814814814814,presentation_floor_60hz
model,4,young_20_29,2553,1,3,27,0.8858024691358023,0.8833333333333333,0.037037037037037035,presentation_floor_60hz
model,4,young_20_29,2553,1,4,26,1.0544871794871793,1.0333333333333332,0.038461538461538464,presentation_floor_60hz
model,4,young_20_29,7862,0,1,30,0.4444444444444445,0.45833333333333337,0.0,presentation_floor_60hz
model,4,young_20_29,7862,0,2,30,0.55,0.55,0.0,presentation_floor_60hz
model,4,young_20_29,7862,0,3,30,0.6316666666666666,0.6333333333333333,0.03333333333333333,presentation_floor_60hz
model,4,young_20_29,7862,0,4,30,0.7288888888888888,0.725,0.0,presentation_floor_60hz
model,4,young_20_29,7862,1,1,31,0.6198924731182797,0.65,0.3870967741935484,presentation_floor_60hz
model,4,young_20_29,7862,1,2,31,0.7720430107526883,0.7666666666666666,0.0967741935483871,presentation_floor_60hz
model,4,young_20_29,7862,1,3,30,0.8672222222222224,0.8666666666666667,0.06666666666666667,presentation_floor_60hz
model,4,young_20_29,7862,1,4,30,0.9972222222222221,0.9833333333333333,0.06666666666666667,presentation_floor_60hz
model,4,young_20_29,677,1,1,29,0.5752873563218392,0.5833333333333334,0.3793103448275862,presentation_floor_60hz
model,4,young_20_29,677,1,2,28,0.7660714285714285,0.7666666666666666,0.14285714285714285,presentation_floor_60hz
model,4,young_20_29,677,1,3,28,0.8904761904761905,0.8916666666666666,0.0,presentation_floor_60hz
model,4,young_20_29,677,1,4,28,1.0482142857142858,1.0333333333333332,0.07142857142857142,presentation_floor_60hz
model,4,young_20_29,3875,1,1,77,0.6047619047619047,0.6166666666666667,0.22077922077922077,presentation_floor_60hz
model,4,young_20_29,3875,1,2,77,0.7679653679653679,0.7666666666666666,0.09090909090909091,presentation_floor_60hz
model,4,young_20_29,3875,1,3,77,0.8694805194805193,0.8666666666666667,0.06493506493506493,presentation_floor_60hz
model,4,young_20_29,3875,1,4,77,1.013852813852814,1.0,0.025974025974025976,presentation_floor_60hz
model,4,young_20_29,4790,0,1,25,0.42066666666666663,0.45,0.0,presentation_floor_60hz
model,4,young_20_29,4790,0,2,25,0.5406666666666666,0.5333333333333333,0.0,presentation_floor_60hz
model,4,young_20_29,4790,0,3,25,0.6273333333333333,0.6333333333333333,0.0,presentation_floor_60hz
model,4,young_20_29,4790,0,4,24,0.7388888888888889,0.7166666666666667,0.0,presentation_floor_60hz
model,4,young_20_29,1478,0,1,22,0.4446969696969697,0.4666666666666667,0.0,presentation_floor_60hz
model,4,young_20_29,1478,0,2,22,0.5348484848484849,0.5333333333333333,0.0,presentation_floor_60hz
model,4,young_20_29,1478,0,3,22,0.618181818181818,0.6166666666666667,0.0,presentation_floor_60hz
model,4,young_20_29,1478,0,4,22,0.7416666666666665,0.725,0.0,presentation_floor_60hz
model,4,young_20_29,5256,0,1,23,0.4253623188405798,0.43333333333333335,0.0,presentation_floor_60hz
model,4,young_20_29,5256,0,2,23,0.526086956521739,0.5333333333333333,0.043478260869565216,presentation_floor_60hz
model,4,young_20_29,5256,0,3,22,0.6053030303030303,0.6,0.0,presentation_floor_60hz
model,4,young_20_29,5256,0,4,22,0.7159090909090907,0.7,0.0,presentation_floor_60hz
model,4,young_20_29,182,0,1,34,0.42450980392156856,0.43333333333333335,0.0,presentation_floor_60hz
model,4,young_20_29,182,0,2,34,0.542156862745098,0.5333333333333333,0.0,presentation_floor_60hz
model,4,young_20_29,182,0,3,34,0.6176470588235295,0.6,0.058823529411764705,presentation_floor_60hz
model,4,young_20_29,182,0,4,34,0.7583333333333334,0.75,0.08823529411764706,presentation_floor_60hz
model,4,young_20_29,4790,1,1,25,0.618,0.6166666666666667,0.24,presentation_floor_60hz
model,4,young_20_29,4790,1,2,25,0.7659999999999999,0.7666666666666666,0.12,presentation_floor_60hz
model,4,young_20_29,4790,1,3,24,0.8840277777777779,0.8833333333333333,0.08333333333333333,presentation_floor_60hz
model,4,young_20_29,4790,1,4,24,1.0583333333333333,1.05,0.0,presentation_floor_60hz
model,4,young_20_29,1478,1,1,22,0.5719696969696969,0.6083333333333334,0.36363636363636365,presentation_floor_60hz
model,4,young_20_29,1478,1,2,22,0.7446969696969696,0.75,0.045454545454545456,presentation_floor_60hz
model,4,young_20_29,1478,1,3,22,0.8825757575757575,0.8666666666666667,0.0,presentation_floor_60hz
model,4,young_20_29,1478,1,4,21,1.0849206349206346,1.0666666666666667,0.0,presentation_floor_60hz
model,4,young_20_29,4398,1,1,27,0.5876543209876544,0.6166666666666667,0.25925925925925924,presentation_floor_60hz
model,4,young_20_29,4398,1,2,27,0.7574074074074074,0.7666666666666666,0.1111111111111111,presentation_floor_60hz
model,4,young_20_29,4398,1,3,26,0.8916666666666667,0.8999999999999999,0.038461538461538464,presentation_floor_60hz
model,4,young_20_29,4398,1,4,26,1.0647435897435897,1.025,0.0,presentation_floor_60hz
model,4,young_20_29,4398,0,1,27,0.4141975308641975,0.4166666666666667,0.0,presentation_floor_60hz
model,4,young_20_29,4398,0,2,27,0.5481481481481483,0.55,0.037037037037037035,presentation_floor_60hz
model,4,young_20_29,4398,0,3,26,0.617948717948718,0.6166666666666667,0.0,presentation_floor_60hz
model,4,young_20_29,4398,0,4,26,0.7262820512820513,0.7166666666666666,0.07692307692307693,presentation_floor_60hz
model,4,young_20_29,2553,0,1,27,0.40123456790123446,0.4166666666666667,0.0,presentation_floor_60hz
model,4,young_20_29,2553,0,2,26,0.5275641025641025,0.5166666666666666,0.038461538461538464,presentation_floor_60hz
model,4,young_20_29,2553,0,3,26,0.6166666666666667,0.6166666666666667,0.0,presentation_floor_60hz
model,4,young_20_29,2553,0,4,26,0.7147435897435899,0.7,0.0,presentation_floor_60hz
model,4,older_80_89,6609,0,1,171,0.49551656920077974,0.5333333333333333,0.005847953216374269,presentation_floor_60hz
model,4,older_80_89,6609,0,2,171,0.7168615984405459,0.7166666666666667,0.0,presentation_floor_60hz
model,4,older_80_89,6609,0,3,171,0.8959064327485381,0.9,0.017543859649122806,presentation_floor_60hz
model,4,older_80_89,6609,0,4,171,1.1492202729044834,1.1166666666666667,0.005847953216374269,presentation_floor_60hz
model,4,older_80_89,984,0,1,172,0.4884689922480621,0.5166666666666666,0.005813953488372093,presentation_floor_60hz
model,4,older_80_89,984,0,2,172,0.7164728682170544,0.7166666666666667,0.005813953488372093,presentation_floor_60hz
model,4,older_80_89,984,0,3,172,0.8651162790697673,0.8666666666666667,0.01744186046511628,presentation_floor_60hz
model,4,older_80_89,984,0,4,172,1.1039728682170542,1.0666666666666667,0.023255813953488372,presentation_floor_60hz
model,4,older_80_89,6609,1,1,172,0.7702519379844961,0.8,0.11627906976744186,presentation_floor_60hz
model,4,older_80_89,6609,1,2,171,1.0154970760233917,1.0166666666666666,0.05847953216374269,presentation_floor_60hz
model,4,older_80_89,6609,1,3,171,1.2028265107212477,1.2,0.04678362573099415,presentation_floor_60hz
model,4,older_80_89,6609,1,4,171,1.4842105263157896,1.4333333333333333,0.03508771929824561,presentation_floor_60hz
model,4,older_80_89,2410,0,1,157,0.5165605095541401,0.55,0.006369426751592357,presentation_floor_60hz
model,4,older_80_89,2410,0,2,157,0.7277070063694268,0.7333333333333333,0.0,presentation_floor_60hz
model,4,older_80_89,2410,0,3,157,0.890552016985138,0.8833333333333333,0.03184713375796178,presentation_floor_60hz
model,4,older_80_89,2410,0,4,156,1.1409188034188034,1.1,0.00641025641025641,presentation_floor_60hz
model,4,older_80_89,984,1,1,170,0.7664705882352942,0.8,0.11764705882352941,presentation_floor_60hz
model,4,older_80_89,984,1,2,170,1.0020588235294117,1.0,0.052941176470588235,presentation_floor_60hz
model,4,older_80_89,984,1,3,170,1.1772549019607843,1.1666666666666667,0.041176470588235294,presentation_floor_60hz
model,4,older_80_89,984,1,4,170,1.462156862745098,1.4333333333333333,0.023529411764705882,presentation_floor_60hz
model,4,older_80_89,3403,0,1,128,0.538671875,0.5583333333333333,0.0078125,presentation_floor_60hz
model,4,older_80_89,3403,0,2,128,0.72578125,0.7333333333333333,0.015625,presentation_floor_60hz
model,4,older_80_89,3403,0,3,127,0.8792650918635172,0.8833333333333333,0.0,presentation_floor_60hz
model,4,older_80_89,3403,0,4,127,1.1523622047244095,1.1166666666666667,0.007874015748031496,presentation_floor_60hz
model,4,older_80_89,3403,1,1,127,0.7772965879265094,0.8166666666666667,0.14173228346456693,presentation_floor_60hz
model,4,older_80_89,3403,1,2,126,1.0219576719576717,1.0166666666666666,0.06349206349206349,presentation_floor_60hz
model,4,older_80_89,3403,1,3,126,1.1957671957671958,1.1833333333333333,0.031746031746031744,presentation_floor_60hz
model,4,older_80_89,3403,1,4,126,1.4985449735449736,1.4666666666666666,0.015873015873015872,presentation_floor_60hz
model,4,older_80_89,2410,1,1,156,0.7866452991452991,0.8166666666666667,0.07051282051282051,presentation_floor_60hz
model,4,older_80_89,2410,1,2,155,1.0329032258064514,1.0333333333333332,0.025806451612903226,presentation_floor_60hz
model,4,older_80_89,2410,1,3,155,1.213440860215054,1.2166666666666666,0.03870967741935484,presentation_floor_60hz
model,4,older_80_89,2410,1,4,155,1.472258064516129,1.45,0.03225806451612903,presentation_floor_60hz
model,5,young_20_29,2918,0,1,163,0.4193251533742331,0.43333333333333335,0.03680981595092025,presentation_floor_60hz
model,5,young_20_29,2918,0,2,162,0.5363168724279835,0.5333333333333333,0.006172839506172839,presentation_floor_60hz
model,5,young_20_29,2918,0,3,162,0.6200617283950618,0.6166666666666667,0.018518518518518517,presentation_floor_60hz
model,5,young_20_29,2918,0,4,162,0.7431069958847736,0.7333333333333333,0.006172839506172839,presentation_floor_60hz
model,5,young_20_29,2918,1,1,162,0.5972222222222222,0.6166666666666667,0.3333333333333333,presentation_floor_60hz
model,5,young_20_29,2918,1,2,162,0.7659465020576132,0.7666666666666666,0.12962962962962962,presentation_floor_60hz
model,5,young_20_29,2918,1,3,162,0.8757201646090536,0.8666666666666667,0.10493827160493827,presentation_floor_60hz
model,5,young_20_29,2918,1,4,162,1.0365226337448559,1.0166666666666666,0.024691358024691357,presentation_floor_60hz
model,5,young_20_29,899,1,1,26,0.6307692307692309,0.6583333333333333,0.2692307692307692,presentation_floor_60hz
model,5,young_20_29,899,1,2,25,0.7566666666666666,0.75,0.28,presentation_floor_60hz
model,5,young_20_29,899,1,3,25,0.8639999999999999,0.8666666666666667,0.08,presentation_floor_60hz
model,5,young_20_29,899,1,4,25,1.0353333333333332,1.0166666666666666,0.0,presentation_floor_60hz
model,5,young_20_29,182,1,1,34,0.5887254901960786,0.6083333333333334,0.3235294117647059,presentation_floor_60hz
model,5,young_20_29,182,1,2,34,0.7553921568627451,0.75,0.14705882352941177,presentation_floor_60hz
model,5,young_20_29,182,1,3,34,0.8754901960784314,0.8666666666666667,0.08823529411764706,presentation_floor_60hz
model,5,young_20_29,182,1,4,33,1.034848484848485,1.0333333333333332,0.030303030303030304,presentation_floor_60hz
model,5,young_20_29,5256,1,1,24,0.60625,0.6333333333333333,0.25,presentation_floor_60hz
model,5,young_20_29,5256,1,2,23,0.767391304347826,0.7666666666666666,0.0,presentation_floor_60hz
model,5,young_20_29,5256,1,3,23,0.884782608695652,0.8833333333333333,0.13043478260869565,presentation_floor_60hz
model,5,young_20_29,5256,1,4,23,1.031159420289855,1.0,0.043478260869565216,presentation_floor_60hz
model,5,young_20_29,3875,0,1,77,0.42077922077922075,0.43333333333333335,0.03896103896103896,presentation_floor_60hz
model,5,young_20_29,3875,0,2,77,0.5398268398268397,0.5333333333333333,0.012987012987012988,presentation_floor_60hz
model,5,young_20_29,3875,0,3,77,0.6225108225108226,0.6166666666666667,0.025974025974025976,presentation_floor_60hz
model,5,young_20_29,3875,0,4,76,0.7484649122807019,0.7333333333333333,0.02631578947368421,presentation_floor_60hz
model,5,young_20_29,899,0,1,26,0.41923076923076924,0.43333333333333335,0.038461538461538464,presentation_floor_60hz
model,5,young_20_29,899,0,2,26,0.5237179487179486,0.5249999999999999,0.0,presentation_floor_60hz
model,5,young_20_29,899,0,3,25,0.6206666666666666,0.6166666666666667,0.0,presentation_floor_60hz
model,5,young_20_29,899,0,4,25,0.7406666666666666,0.7166666666666667,0.0,presentation_floor_60hz
model,5,young_20_29,677,0,1,29,0.39080459770114945,0.4,0.10344827586206896,presentation_floor_60hz
model,5,young_20_29,677,0,2,28,0.5357142857142857,0.5333333333333333,0.07142857142857142,presentation_floor_60hz
model,5,young_20_29,677,0,3,28,0.6166666666666666,0.6166666666666667,0.0,presentation_floor_60hz
model,5,young_20_29,677,0,4,28,0.7511904761904763,0.7416666666666667,0.0,presentation_floor_60hz
model,5,young_20_29,5675,0,1,147,0.42437641723356007,0.43333333333333335,0.013605442176870748,presentation_floor_60hz
model,5,young_20_29,5675,0,2,147,0.5492063492063491,0.55,0.02040816326530612,presentation_floor_60hz
model,5,young_20_29,5675,0,3,147,0.6329931972789116,0.6333333333333333,0.006802721088435374,presentation_floor_60hz
model,5,young_20_29,5675,0,4,146,0.7550228310502284,0.7333333333333333,0.0136986301369863,presentation_floor_60hz
model,5,young_20_29,5675,1,1,145,0.5983908045977011,0.6333333333333333,0.4,presentation_floor_60hz
model,5,young_20_29,5675,1,2,145,0.7725287356321838,0.7666666666666666,0.1103448275862069,presentation_floor_60hz
model,5,young_20_29,5675,1,3,145,0.8889655172413794,0.8833333333333333,0.04827586206896552,presentation_floor_60hz
model,5,young_20_29,5675,1,4,145,1.05816091954023,1.0333333333333332,0.013793103448275862,presentation_floor_60hz
model,5,young_20_29,2553,1,1,27,0.641358024691358,0.65,0.14814814814814814,presentation_floor_60hz
model,5,young_20_29,2553,1,2,27,0.790740740740741,0.7833333333333333,0.1111111111111111,presentation_floor_60hz
model,5,young_20_29,2553,1,3,27,0.9006172839506174,0.9,0.07407407407407407,presentation_floor_60hz
model,5,young_20_29,2553,1,4,26,1.0717948717948718,1.0416666666666665,0.0,presentation_floor_60hz
model,5,young_20_29,7862,0,1,30,0.4544444444444443,0.4666666666666667,0.0,presentation_floor_60hz
model,5,young_20_29,7862,0,2,30,0.558888888888889,0.5583333333333333,0.0,presentation_floor_60hz
model,5,young_20_29,7862,0,3,30,0.6277777777777777,0.6333333333333333,0.06666666666666667,presentation_floor_60hz
model,5,young_20_29,7862,0,4,30,0.7355555555555555,0.725,0.0,presentation_floor_60hz
model,5,young_20_29,7862,1,1,31,0.6188172043010753,0.6833333333333333,0.3225806451612903,presentation_floor_60hz
model,5,young_20_29,7862,1,2,31,0.7806451612903226,0.7833333333333333,0.06451612903225806,presentation_floor_60hz
model,5,young_20_29,7862,1,3,30,0.8711111111111111,0.875,0.1,presentation_floor_60hz
model,5,young_20_29,7862,1,4,30,1.0005555555555559,0.9833333333333333,0.0,presentation_floor_60hz
model,5,young_20_29,677,1,1,29,0.5977011494252874,0.6333333333333333,0.3448275862068966,presentation_floor_60hz
model,5,young_20_29,677,1,2,28,0.7720238095238096,0.7666666666666666,0.10714285714285714,presentation_floor_60hz
model,5,young_20_29,677,1,3,28,0.892857142857143,0.8916666666666666,0.0,presentation_floor_60hz
model,5,young_20_29,677,1,4,28,1.0428571428571427,1.0,0.0,presentation_floor_60hz
model,5,young_20_29,3875,1,1,77,0.6023809523809522,0.6333333333333333,0.2727272727272727,presentation_floor_60hz
model,5,young_20_29,3875,1,2,77,0.7560606060606061,0.75,0.07792207792207792,presentation_floor_60hz
model,5,young_20_29,3875,1,3,77,0.856060606060606,0.85,0.11688311688311688,presentation_floor_60hz
model,5,young_20_29,3875,1,4,77,1.0021645021645023,0.9833333333333333,0.05194805194805195,presentation_floor_60hz
model,5,young_20_29,4790,0,1,25,0.414,0.43333333333333335,0.0,presentation_floor_60hz
model,5,young_20_29,4790,0,2,25,0.5526666666666666,0.55,0.04,presentation_floor_60hz
model,5,young_20_29,4790,0,3,25,0.634,0.6333333333333333,0.04,presentation_floor_60hz
model,5,young_20_29,4790,0,4,24,0.7527777777777778,0.725,0.0,presentation_floor_60hz
model,5,young_20_29,1478,0,1,22,0.42196969696969694,0.43333333333333335,0.0,presentation_floor_60hz
model,5,young_20_29,1478,0,2,22,0.5333333333333333,0.5333333333333333,0.09090909090909091,presentation_floor_60hz
model,5,young_20_29,1478,0,3,22,0.6272727272727272,0.6333333333333333,0.0,presentation_floor_60hz
model,5,young_20_29,1478,0,4,22,0.7545454545454544,0.725,0.0,presentation_floor_60hz
model,5,young_20_29,5256,0,1,23,0.41811594202898544,0.4166666666666667,0.0,presentation_floor_60hz
model,5,young_20_29,5256,0,2,23,0.5239130434782607,0.5333333333333333,0.043478260869565216,presentation_floor_60hz
model,5,young_20_29,5256,0,3,22,0.596969696969697,0.6,0.0,presentation_floor_60hz
model,5,young_20_29,5256,0,4,22,0.7128787878787878,0.6916666666666667,0.0,presentation_floor_60hz
model,5,young_20_29,182,0,1,34,0.4132352941176471,0.4166666666666667,0.029411764705882353,presentation_floor_60hz
model,5,young_20_29,182,0,2,34,0.5333333333333332,0.5333333333333333,0.0,presentation_floor_60hz
model,5,young_20_29,182,0,3,34,0.6166666666666666,0.6166666666666667,0.029411764705882353,presentation_floor_60hz
model,5,young_20_29,182,0,4,34,0.7514705882352941,0.7416666666666667,0.0,presentation_floor_60hz
model,5,young_20_29,4790,1,1,25,0.6193333333333333,0.6166666666666667,0.28,presentation_floor_60hz
model,5,young_20_29,4790,1,2,25,0.7666666666666667,0.7666666666666666,0.16,presentation_floor_60hz
model,5,young_20_29,4790,1,3,24,0.876388888888889,0.875,0.125,presentation_floor_60hz
model,5,young_20_29,4790,1,4,24,1.0541666666666667,1.0416666666666665,0.08333333333333333,presentation_floor_60hz
model,5,young_20_29,1478,1,1,22,0.5719696969696969,0.575,0.3181818181818182,presentation_floor_60hz
model,5,young_20_29,1478,1,2,22,0.7386363636363636,0.7416666666666667,0.22727272727272727,presentation_floor_60hz
model,5,young_20_29,1478,1,3,22,0.8750000000000001,0.8666666666666667,0.0,presentation_floor_60hz
model,5,young_20_29,1478,1,4,21,1.0833333333333333,1.0666666666666667,0.09523809523809523,presentation_floor_60hz
model,5,young_20_29,4398,1,1,27,0.5734567901234567,0.6,0.2222222222222222,presentation_floor_60hz
model,5,young_20_29,4398,1,2,27,0.752469135802469,0.75,0.1111111111111111,presentation_floor_60hz
model,5,young_20_29,4398,1,3,26,0.8762820512820512,0.8833333333333333,0.0,presentation_floor_60hz
model,5,young_20_29,4398,1,4,26,1.0673076923076923,1.0666666666666667,0.0,presentation_floor_60hz
model,5,young_20_29,4398,0,1,27,0.41851851851851846,0.43333333333333335,0.0,presentation_floor_60hz
model,5,young_20_29,4398,0,2,27,0.5407407407407407,0.55,0.037037037037037035,presentation_floor_60hz
model,5,young_20_29,4398,0,3,26,0.617948717948718,0.6166666666666667,0.0,presentation_floor_60hz
model,5,young_20_29,4398,0,4,26,0.7243589743589743,0.7166666666666667,0.0,presentation_floor_60hz
model,5,young_20_29,2553,0,1,27,0.4191358024691358,0.43333333333333335,0.0,presentation_floor_60hz
model,5,young_20_29,2553,0,2,26,0.5423076923076923,0.55,0.038461538461538464,presentation_floor_60hz
model,5,young_20_29,2553,0,3,26,0.6076923076923078,0.6083333333333334,0.038461538461538464,presentation_floor_60hz
model,5,young_20_29,2553,0,4,26,0.7147435897435896,0.7,0.038461538461538464,presentation_floor_60hz
model,5,older_80_89,6609,0,1,171,0.4961013645224171,0.5333333333333333,0.029239766081871343,presentation_floor_60hz
model,5,older_80_89,6609,0,2,171,0.7165692007797272,0.7166666666666667,0.005847953216374269,presentation_floor_60hz
model,5,older_80_89,6609,0,3,171,0.8754385964912281,0.8666666666666667,0.011695906432748537,presentation_floor_60hz
model,5,older_80_89,6609,0,4,171,1.1400584795321638,1.0833333333333333,0.0,presentation_floor_60hz
model,5,older_80_89,984,0,1,172,0.4810077519379844,0.5,0.011627906976744186,presentation_floor_60hz
model,5,older_80_89,984,0,2,172,0.7089147286821705,0.7166666666666667,0.005813953488372093,presentation_floor_60hz
model,5,older_80_89,984,0,3,172,0.8620155038759689,0.8666666666666667,0.005813953488372093,presentation_floor_60hz
model,5,older_80_89,984,0,4,172,1.1218023255813954,1.0833333333333333,0.011627906976744186,presentation_floor_60hz
model,5,older_80_89,6609,1,1,172,0.771220930232558,0.8,0.13372093023255813,presentation_floor_60hz
model,5,older_80_89,6609,1,2,171,1.0129629629629628,1.0166666666666666,0.07017543859649122,presentation_floor_60hz
model,5,older_80_89,6609,1,3,171,1.191617933723197,1.1833333333333333,0.05263157894736842,presentation_floor_60hz
