candidate_id,source,seed_id,analysis_group,congruency,rt_bin,n_subjects,n_trials,mean_rt,median_rt,error_rate,error_rate_sem
current__factorial_gap_gate,model,2,young_20_29,0,2,12,472,0.5465288126924414,0.547298288678262,0.02012725512319483,0.007479006642248296
current__factorial_gap_gate,model,2,young_20_29,0,3,12,467,0.6250085855324213,0.623533765868267,0.020624617385981023,0.010092296658183831
current__factorial_gap_gate,model,2,young_20_29,0,4,12,463,0.7421297984665709,0.7252211376778331,0.013128252219161309,0.006128379563464146
current__factorial_gap_gate,model,2,young_20_29,1,1,12,472,0.6146196425114816,0.6277480832155795,0.26582346075392205,0.03188643041281799
current__factorial_gap_gate,model,2,young_20_29,1,2,12,470,0.7829905938242914,0.7827383531587632,0.1273630594518233,0.013763602269283434
current__factorial_gap_gate,model,2,young_20_29,1,3,12,467,0.8959515767401444,0.8948808211180327,0.044018789091158216,0.00825306142923165
current__factorial_gap_gate,model,2,young_20_29,1,4,12,461,1.0518527223738514,1.0347573397174707,0.016809629579765145,0.00639086287867118
current__factorial_gap_gate,model,3,older_80_89,0,1,4,472,0.5146703685181531,0.534580227459909,0.00211864406779661,0.00211864406779661
current__factorial_gap_gate,model,3,older_80_89,0,2,4,472,0.7215573747553887,0.7202020359005181,0.01265540829063198,0.002152633908263163
current__factorial_gap_gate,model,3,older_80_89,0,3,4,471,0.8795415402288291,0.8790842565351216,0.010536764222835369,0.004805072570639728
current__factorial_gap_gate,model,3,older_80_89,0,4,4,468,1.1499001936246267,1.113809459335204,0.008674581084120558,0.0006410644638952322
current__factorial_gap_gate,model,3,older_80_89,1,1,4,469,0.7793625624512864,0.8042624933951383,0.09502479773431044,0.010470096218224832
current__factorial_gap_gate,model,3,older_80_89,1,2,4,468,1.0261581461316207,1.0273135153470698,0.048536553517916685,0.01651779034771835
current__factorial_gap_gate,model,3,older_80_89,1,3,4,465,1.199368234529081,1.2015071327042612,0.036867870401528585,0.008173118685149064
