candidate_id,seed_id,analysis_group,congruency,n_subjects,n_human_trials,n_human_errors,n_model_errors,human_error_rate,model_error_rate,human_median_rt,model_median_rt,wasserstein_all_s,wasserstein_correct_s,wasserstein_error_s,estimability
current__factorial_joint_first_passage,4,young_20_29,0,12,1874,32,0,0.015306845167956282,0.0,0.5725416666666666,0.5845051721171136,0.034991749999281056,0.03524422724105327,,ESTIMABLE
current__factorial_joint_first_passage,4,young_20_29,1,12,1870,136,275,0.07327093606478158,0.13680182207434705,0.6257499999999999,0.8201774759503521,0.2007856612786642,0.22434677944024958,0.09924449090426757,ESTIMABLE
current__factorial_joint_first_passage,4,older_80_89,0,4,1883,19,0,0.01011926280264358,0.0,0.8423749999999999,0.8089360170258343,0.08066315991306247,0.08378934998805143,,ESTIMABLE
current__factorial_joint_first_passage,4,older_80_89,1,4,1867,76,86,0.04088812742228673,0.045747480337406415,0.926375,1.111799020586811,0.16225818606000506,0.16354856707679422,0.1617834767037112,ESTIMABLE
current__factorial_joint_first_passage,5,young_20_29,0,12,1874,32,0,0.015306845167956282,0.0,0.5725416666666666,0.5835271764058209,0.034497751461229145,0.03476580798404445,,ESTIMABLE
current__factorial_joint_first_passage,5,young_20_29,1,12,1870,136,270,0.07327093606478158,0.13788491417083912,0.6257499999999999,0.8236974060236951,0.20130114081702283,0.2241916876068421,0.10011124683528835,ESTIMABLE
current__factorial_joint_first_passage,5,older_80_89,0,4,1883,19,0,0.01011926280264358,0.0,0.8423749999999999,0.8030200464028292,0.08202281191603547,0.08511322990586724,,ESTIMABLE
current__factorial_joint_first_passage,5,older_80_89,1,4,1867,76,81,0.04088812742228673,0.04308551154308285,0.926375,1.1136708149123233,0.16403471640312084,0.16571682773724267,0.14092489675874925,ESTIMABLE
current__factorial_joint_first_passage,6,young_20_29,0,12,1874,32,0,0.015306845167956282,0.0,0.5725416666666666,0.5845870726642476,0.034110960904989905,0.03435285494845598,,ESTIMABLE
current__factorial_joint_first_passage,6,young_20_29,1,12,1870,136,271,0.07327093606478158,0.1400134781078222,0.6257499999999999,0.8217991850946054,0.20173236874913728,0.22413090789721374,0.102970025750688,ESTIMABLE
current__factorial_joint_first_passage,6,older_80_89,0,4,1883,19,0,0.01011926280264358,0.0,0.8423749999999999,0.8094277685580024,0.08153541104860113,0.08449685013735295,,ESTIMABLE
current__factorial_joint_first_passage,6,older_80_89,1,4,1867,76,83,0.04088812742228673,0.04433195994323144,0.926375,1.1038775351495436,0.16475431837073595,0.1652695583779618,0.1704700286710661,ESTIMABLE
current__factorial_joint_first_passage,7,young_20_29,0,12,1874,32,0,0.015306845167956282,0.0,0.5725416666666666,0.5847372918509817,0.033302667845485925,0.03354931412483575,,ESTIMABLE
current__factorial_joint_first_passage,7,young_20_29,1,12,1870,136,269,0.07327093606478158,0.14255742636940097,0.6257499999999999,0.8246702968501397,0.20257621736889658,0.2249233223678754,0.10389976701760734,ESTIMABLE
current__factorial_joint_first_passage,7,older_80_89,0,4,1883,19,0,0.01011926280264358,0.0,0.8423749999999999,0.8108200129645264,0.08135086598643734,0.08450129880776594,,ESTIMABLE
current__factorial_joint_first_passage,7,older_80_89,1,4,1867,76,87,0.04088812742228673,0.046627473911897144,0.926375,1.1062130793779121,0.16014958698263207,0.16022831837655466,0.17819318236315673,ESTIMABLE
current__factorial_joint_first_passage,8,young_20_29,0,12,1874,32,0,0.015306845167956282,0.0,0.5725416666666666,0.5851320045635128,0.03386108495407864,0.03411068538347982,,ESTIMABLE
current__factorial_joint_first_passage,8,young_20_29,1,12,1870,136,271,0.07327093606478158,0.13421197398615226,0.6257499999999999,0.8227719499408884,0.20061206132933382,0.22307866662621212,0.1024859863665315,ESTIMABLE
current__factorial_joint_first_passage,8,older_80_89,0,4,1883,19,0,0.01011926280264358,0.0,0.8423749999999999,0.8022540865061347,0.0819031714433664,0.08493250121264986,,ESTIMABLE
current__factorial_joint_first_passage,8,older_80_89,1,4,1867,76,85,0.04088812742228673,0.04555717326189643,0.926375,1.1091551520830127,0.1644879446000659,0.16538587648054517,0.16594980665053596,ESTIMABLE
current__factorial_joint_first_passage,9,young_20_29,0,12,1874,32,0,0.015306845167956282,0.0,0.5725416666666666,0.5843900223360904,0.03353031112119441,0.03379051678093431,,ESTIMABLE
current__factorial_joint_first_passage,9,young_20_29,1,12,1870,136,264,0.07327093606478158,0.1343328428187918,0.6257499999999999,0.8243616318126872,0.20262482993426062,0.22399253627751994,0.10490126603527343,ESTIMABLE
current__factorial_joint_first_passage,9,older_80_89,0,4,1883,19,0,0.01011926280264358,0.0,0.8423749999999999,0.803180402184968,0.08904366860821161,0.0920853504691215,,ESTIMABLE
current__factorial_joint_first_passage,9,older_80_89,1,4,1867,76,100,0.04088812742228673,0.05347059147773858,0.926375,1.1187176605933602,0.167096319841952,0.16976812156532303,0.16763915910138077,ESTIMABLE
current__snapshot_nonaccum_exploratory,0,young_20_29,0,12,1874,32,13,0.015306845167956282,0.005341479810434054,0.5725416666666666,0.5662372568723201,0.031863534801596476,0.032202036917978544,0.05514763995462951,ESTIMABLE
current__snapshot_nonaccum_exploratory,0,young_20_29,1,12,1870,136,1310,0.07327093606478158,0.7010314403442424,0.6257499999999999,0.6232549427309877,0.03372364856253628,0.0324788610918221,0.08125065751317848,ESTIMABLE
current__snapshot_nonaccum_exploratory,0,older_80_89,0,4,1883,19,18,0.01011926280264358,0.009925919771583663,0.8423749999999999,0.8682519854487035,0.044022918007265474,0.04396630024651642,0.33842873978603477,ESTIMABLE
current__snapshot_nonaccum_exploratory,0,older_80_89,1,4,1867,76,1299,0.04088812742228673,0.694964900733734,0.926375,0.9403678375881357,0.029329970996172343,0.0335639192087506,0.18714974505608434,ESTIMABLE
current__snapshot_nonaccum_exploratory,1,young_20_29,0,12,1874,32,16,0.015306845167956282,0.006723618583640363,0.5725416666666666,0.5601636214964538,0.03148478269642672,0.03183156729936666,0.034157178637201524,ESTIMABLE
current__snapshot_nonaccum_exploratory,1,young_20_29,1,12,1870,136,1237,0.07327093606478158,0.6455359611987295,0.6257499999999999,0.6188117336671027,0.03699555750133729,0.028571151063869496,0.08520247869049284,ESTIMABLE
current__snapshot_nonaccum_exploratory,1,older_80_89,0,4,1883,19,10,0.01011926280264358,0.004948843989909718,0.8423749999999999,0.8741621483794146,0.04398517615294666,0.04413080533161155,0.30379638949164034,ESTIMABLE
current__snapshot_nonaccum_exploratory,1,older_80_89,1,4,1867,76,1323,0.04088812742228673,0.7108516676966312,0.926375,0.9429839198759842,0.029048850777951267,0.03230645822354359,0.18666546703214154,ESTIMABLE
current__snapshot_nonaccum_exploratory,2,young_20_29,0,12,1874,32,16,0.015306845167956282,0.007485468188082563,0.5725416666666666,0.5638920644385859,0.03063045742999217,0.031163267371567323,0.040086556756147765,ESTIMABLE
current__snapshot_nonaccum_exploratory,2,young_20_29,1,12,1870,136,1265,0.07327093606478158,0.6664177954394536,0.6257499999999999,0.623931279722424,0.03670977057810626,0.030112684825650965,0.08518301018536986,ESTIMABLE
current__snapshot_nonaccum_exploratory,2,older_80_89,0,4,1883,19,14,0.01011926280264358,0.007936934669832696,0.8423749999999999,0.8721087790384086,0.046372431395634066,0.046198469527497135,0.40768285563025214,ESTIMABLE
current__snapshot_nonaccum_exploratory,2,older_80_89,1,4,1867,76,1295,0.04088812742228673,0.6955467525140958,0.926375,0.9467313389565646,0.03085591690854135,0.0394380318411575,0.18716477557324668,ESTIMABLE
current__snapshot_nonaccum_exploratory,3,young_20_29,0,12,1874,32,11,0.015306845167956282,0.005756362281945149,0.5725416666666666,0.5675220766324112,0.030955316696232728,0.03148182788864891,0.05299053412889501,ESTIMABLE
current__snapshot_nonaccum_exploratory,3,young_20_29,1,12,1870,136,1255,0.07327093606478158,0.6712648441127244,0.6257499999999999,0.614368021688582,0.03430829680188406,0.03367332781557862,0.0816285223220102,ESTIMABLE
current__snapshot_nonaccum_exploratory,3,older_80_89,0,4,1883,19,14,0.01011926280264358,0.007513516948168847,0.8423749999999999,0.8599637021822886,0.04437864213668491,0.04444185753360199,0.34323043480293913,ESTIMABLE
current__snapshot_nonaccum_exploratory,3,older_80_89,1,4,1867,76,1321,0.04088812742228673,0.7071106670915441,0.926375,0.9573966166751018,0.038734346045451354,0.04165412719942445,0.1929251936076107,ESTIMABLE
current__snapshot_nonaccum_exploratory,4,young_20_29,0,12,1874,32,10,0.015306845167956282,0.005952407735659693,0.5725416666666666,0.5655505400398549,0.03308155607993426,0.03337496684894206,0.060906449551470315,ESTIMABLE
current__snapshot_nonaccum_exploratory,4,young_20_29,1,12,1870,136,1270,0.07327093606478158,0.6799564959244129,0.6257499999999999,0.6204352014782669,0.03706412919510719,0.038984872361921025,0.08261712905326173,ESTIMABLE
current__snapshot_nonaccum_exploratory,4,older_80_89,0,4,1883,19,15,0.01011926280264358,0.007709693268488693,0.8423749999999999,0.8762730796881952,0.04582408140640493,0.04578113867568776,0.3746921033095979,ESTIMABLE
current__snapshot_nonaccum_exploratory,4,older_80_89,1,4,1867,76,1266,0.04088812742228673,0.6775263144879726,0.926375,0.937658908684994,0.03329096820230829,0.03195969266007894,0.17651653932769518,ESTIMABLE
current__snapshot_nonaccum_exploratory,5,young_20_29,0,12,1874,32,10,0.015306845167956282,0.00600032724847525,0.5725416666666666,0.5686069767582154,0.03475600815835114,0.034931438390744037,0.09172542191029126,ESTIMABLE
current__snapshot_nonaccum_exploratory,5,young_20_29,1,12,1870,136,1268,0.07327093606478158,0.6799378361484596,0.6257499999999999,0.6228505297685022,0.03678994157147708,0.03948468644443309,0.08138181312214525,ESTIMABLE
current__snapshot_nonaccum_exploratory,5,older_80_89,0,4,1883,19,12,0.01011926280264358,0.006342191068228031,0.8423749999999999,0.8673680709074123,0.042429765955965856,0.04212549465402371,0.3611168615940639,ESTIMABLE
