age_group,analysis_group,trial_output_index,row_index,target_direction,flanker_direction,final_response,correct,rt,decision_time,t0,hard_first_crossing_channel,evidence_winner_at_crossing,state_winner_at_crossing,winner_runner_up_evidence_gap,winner_runner_up_state_gap,fallback_used,response_type,error_source_category,rt_quantile_bin
Young,young_20_29,7142,26976,2,0,0,False,0.5368121984855083,0.05,0.48681219848550833,0,0,0,1.2345186471939087,0.03445564955472946,False,flanker,evidence-origin,2
Young,young_20_29,7144,121552,3,0,3,True,0.5320088202174629,0.06,0.4720088202174629,0,0,0,1.3007595539093018,0.038679338991642,False,target,correct,2
Young,young_20_29,7149,121817,3,0,3,True,0.8146037518839551,0.07,0.744603751883955,0,0,0,0.8625045418739319,0.03249390423297882,False,target,correct,5
Young,young_20_29,7150,29822,1,3,3,False,0.88005691165374,0.05,0.83005691165374,3,3,3,1.1588506698608398,0.03149321675300598,False,flanker,evidence-origin,5
Young,young_20_29,7151,82647,1,2,1,True,0.539215352373563,0.07,0.469215352373563,2,2,2,0.7653745412826538,0.03076326847076416,False,target,correct,2
Young,young_20_29,7152,28149,1,2,1,True,0.629772277103711,0.06,0.569772277103711,2,2,2,1.1325300931930542,0.036218225955963135,False,target,correct,3
Young,young_20_29,7156,4080,0,2,2,False,0.6712537380686516,0.08,0.5912537380686517,2,2,2,0.7693542838096619,0.03251585364341736,False,flanker,evidence-origin,4
Young,young_20_29,7157,62646,2,3,3,False,0.5401947492963809,0.07,0.4701947492963809,3,3,3,1.1871418952941895,0.039375320076942444,False,flanker,evidence-origin,2
Young,young_20_29,7158,45441,1,0,0,False,0.6189940437002839,0.06,0.5589940437002838,0,0,0,1.3197581768035889,0.03867240995168686,False,flanker,evidence-origin,3
Young,young_20_29,7159,23906,2,1,2,True,0.6443084548547752,0.06,0.5843084548547752,1,1,1,1.1856482028961182,0.03503182530403137,False,target,correct,3
Young,young_20_29,7164,40263,2,0,0,False,0.8042531509586548,0.04,0.7642531509586548,0,0,0,1.213953971862793,0.028592824935913086,False,flanker,evidence-origin,5
Young,young_20_29,7165,113164,1,2,1,True,0.5285410161361052,0.06,0.46854101613610516,2,2,2,0.8467333912849426,0.02921769767999649,False,target,correct,2
Young,young_20_29,7166,103719,2,1,2,True,0.651770227127506,0.09,0.561770227127506,1,1,1,0.8979251384735107,0.03763553500175476,False,target,correct,3
Young,young_20_29,7168,37309,2,1,2,True,0.7922939585502092,0.08,0.7122939585502093,1,1,1,0.9361255168914795,0.03573498874902725,False,target,correct,5
Young,young_20_29,7172,182086,0,1,0,True,0.6994218782044553,0.09,0.6094218782044554,1,1,1,0.7483619451522827,0.0364626869559288,False,target,correct,4
Young,young_20_29,7173,14399,2,0,0,False,0.873956779727499,0.06,0.8139567797274989,0,0,0,1.131908655166626,0.03471284359693527,False,flanker,evidence-origin,5
Young,young_20_29,7175,6648,0,3,3,False,0.7695630560529154,0.05,0.7195630560529154,3,3,3,1.3679739236831665,0.03770686686038971,False,flanker,evidence-origin,5
Young,young_20_29,7177,11903,0,2,2,False,0.6279382963280425,0.12,0.5079382963280425,2,2,2,0.5690737962722778,0.034099966287612915,False,flanker,evidence-origin,3
Young,young_20_29,7178,4409,2,3,3,False,0.5261180613311929,0.06,0.4661180613311929,3,3,3,1.2623162269592285,0.036966122686862946,False,flanker,evidence-origin,2
Young,young_20_29,7180,84237,0,2,2,False,0.722382598120147,0.06,0.662382598120147,2,2,2,0.9588029384613037,0.030748724937438965,False,flanker,evidence-origin,4
Young,young_20_29,7183,106554,3,2,3,True,0.5713975453201839,0.13,0.44139754532018394,2,2,2,0.44949087500572205,0.03353817015886307,False,target,correct,2
Young,young_20_29,7185,6526,0,1,1,False,0.6105188401248437,0.06,0.5505188401248438,1,1,1,1.1091907024383545,0.03391824662685394,False,flanker,evidence-origin,3
Young,young_20_29,7188,23605,3,2,2,False,0.31000001430511476,0.06,0.25000001430511476,2,2,2,1.2335002422332764,0.03812000900506973,False,flanker,evidence-origin,1
Young,young_20_29,7191,5244,2,1,2,True,0.7512699032013328,0.06,0.6912699032013327,1,1,1,1.1936514377593994,0.035255566239356995,False,target,correct,5
Young,young_20_29,7197,1267,1,2,1,True,0.6345303132411044,0.08,0.5545303132411045,2,2,2,0.6736830472946167,0.031646691262722015,False,target,correct,3
Young,young_20_29,7198,10174,1,3,3,False,0.6459052650555694,0.06,0.5859052650555694,3,3,3,1.1585807800292969,0.03615733981132507,False,flanker,evidence-origin,3
Young,young_20_29,7201,140475,2,0,2,True,0.5184931568563643,0.05,0.46849315685636433,0,0,0,1.0093321800231934,0.030036523938179016,False,target,correct,1
Young,young_20_29,7203,27839,3,1,3,True,0.6760294617098874,0.06,0.6160294617098874,1,1,1,0.8924890756607056,0.02977672964334488,False,target,correct,4
Young,young_20_29,7205,20223,3,0,3,True,0.8535631939931955,0.07,0.7835631939931955,0,0,0,1.1371914148330688,0.03750333935022354,False,target,correct,5
Young,young_20_29,7209,54400,1,0,0,False,0.8434862774746801,0.04,0.80348627747468,0,0,0,1.5417718887329102,0.03469812870025635,False,flanker,evidence-origin,5
Young,young_20_29,7210,35810,3,1,3,True,0.6383007218013463,0.06,0.5783007218013463,1,1,1,0.8361770510673523,0.029365174472332,False,target,correct,3
Young,young_20_29,7211,31741,3,1,1,False,0.5156769177968327,0.05,0.4656769177968327,1,1,1,1.0033795833587646,0.028384558856487274,False,flanker,evidence-origin,1
Young,young_20_29,7213,31753,2,1,2,True,0.6710380734881018,0.07,0.6010380734881018,1,1,1,1.1229077577590942,0.0382545068860054,False,target,correct,4
Young,young_20_29,7215,116662,2,1,2,True,0.5290836348958987,0.05,0.4790836348958987,1,1,1,1.3334882259368896,0.03509673476219177,False,target,correct,2
Young,young_20_29,7216,124715,2,1,2,True,0.5756521913747215,0.09,0.4856521913747215,1,1,1,0.7955490350723267,0.03446812182664871,False,target,correct,2
Young,young_20_29,7218,1101,3,1,3,True,0.5450407636187873,0.06,0.4850407636187873,1,1,1,0.6949208974838257,0.02372298389673233,False,target,correct,2
Young,young_20_29,7220,20386,1,2,1,True,0.3617662510908577,0.05,0.3117662510908577,2,2,2,0.8122164011001587,0.0253385528922081,False,target,correct,1
Young,young_20_29,7223,11555,2,3,3,False,0.6224651601392149,0.04,0.5824651601392149,3,3,3,1.7777491807937622,0.038964055478572845,False,flanker,evidence-origin,3
Young,young_20_29,7227,47874,0,3,0,True,0.595436930709718,0.09,0.5054369307097181,3,3,3,0.6305030584335327,0.0334293395280838,False,target,correct,2
Young,young_20_29,7229,1085,2,1,1,False,0.46652497000701804,0.03,0.43652497000701806,1,1,1,1.9584436416625977,0.03564734011888504,False,flanker,evidence-origin,1
Young,young_20_29,7230,8917,2,1,2,True,0.6004831932788952,0.08,0.5204831932788953,1,1,1,0.8591526746749878,0.03392389416694641,False,target,correct,3
Young,young_20_29,7231,105684,1,0,0,False,0.49287845343127035,0.04,0.45287845343127037,0,0,0,1.555511713027954,0.0346207395195961,False,flanker,evidence-origin,1
Young,young_20_29,7233,71181,0,3,0,True,0.6970677650623902,0.06,0.6370677650623902,3,3,3,1.1077847480773926,0.03571391850709915,False,target,correct,4
Young,young_20_29,7234,29215,0,1,0,True,0.900000023841858,0.05,0.8500000238418579,1,1,1,1.208601713180542,0.03257393091917038,False,target,correct,5
Young,young_20_29,7235,78539,1,0,0,False,0.804964319103138,0.04,0.764964319103138,0,0,0,1.5687061548233032,0.036238133907318115,False,flanker,evidence-origin,5
Young,young_20_29,7237,41680,3,1,3,True,0.6197361701888608,0.13,0.48973617018886084,1,1,1,0.23990994691848755,0.025486186146736145,False,target,correct,3
Young,young_20_29,7240,68355,0,3,0,True,0.7932123471666147,0.04,0.7532123471666147,3,3,3,1.4498188495635986,0.033480629324913025,False,target,correct,5
Young,young_20_29,7241,61339,3,2,2,False,0.6022103200358496,0.11,0.49221032003584964,2,2,2,0.8477407097816467,0.04345100373029709,False,flanker,evidence-origin,3
Young,young_20_29,7243,4786,3,1,3,True,0.5979468998411801,0.08,0.5179468998411801,1,1,1,0.6871949434280396,0.030398651957511902,False,target,correct,3
Young,young_20_29,7245,47312,0,1,0,True,0.7072408714233664,0.21,0.4972408714233665,0,0,0,1.0759468078613281,0.019238047301769257,False,target,correct,4
Young,young_20_29,7246,34375,3,2,3,True,0.5269236663910147,0.11,0.41692366639101475,2,2,2,0.563219428062439,0.033215589821338654,False,target,correct,2
Young,young_20_29,7248,53025,1,0,0,False,0.49088914269390027,0.04,0.4508891426939003,0,0,0,1.6053603887557983,0.03591123968362808,False,flanker,evidence-origin,1
Young,young_20_29,7249,65992,0,1,0,True,0.647009898964479,0.06,0.587009898964479,1,1,1,0.9642763137817383,0.0317535474896431,False,target,correct,3
Young,young_20_29,7250,27143,3,2,3,True,0.841790296621129,0.08,0.7617902966211291,2,2,2,0.9839155077934265,0.038825035095214844,False,target,correct,5
Young,young_20_29,7256,23067,0,2,2,False,0.5891145547614605,0.15,0.43911455476146044,2,2,2,0.35372310876846313,0.03189419209957123,False,flanker,evidence-origin,2
Young,young_20_29,7257,117246,3,2,3,True,0.6315344287846887,0.06,0.5715344287846886,2,2,2,1.260425329208374,0.03733658045530319,False,target,correct,3
Young,young_20_29,7258,89802,2,0,0,False,0.739894740567842,0.06,0.6798947405678419,0,0,0,0.9788929224014282,0.031335823237895966,False,flanker,evidence-origin,4
Young,young_20_29,7262,165037,1,0,1,True,0.48045695118180076,0.06,0.42045695118180076,0,0,0,1.162445306777954,0.03633131831884384,False,target,correct,1
Young,young_20_29,7267,106627,2,0,0,False,0.758840471584737,0.05,0.708840471584737,0,0,0,0.9845077991485596,0.028539367020130157,False,flanker,evidence-origin,5
Young,young_20_29,7269,49189,3,1,1,False,0.7325969494606231,0.05,0.6825969494606231,1,1,1,0.8282437920570374,0.024842627346515656,False,flanker,evidence-origin,4
Young,young_20_29,7273,51873,2,1,2,True,0.7017891546507357,0.07,0.6317891546507357,1,1,1,0.9990872144699097,0.034173548221588135,False,target,correct,4
Young,young_20_29,7275,101273,0,2,2,False,0.65385571951287,0.05,0.60385571951287,2,2,2,1.3444435596466064,0.03666096180677414,False,flanker,evidence-origin,3
Young,young_20_29,7277,58479,1,2,1,True,0.7056686074928573,0.11,0.5956686074928573,2,2,2,0.7196884155273438,0.03738092631101608,False,target,correct,4
Young,young_20_29,7278,15195,2,1,2,True,0.5800445196418068,0.13,0.4500445196418068,1,1,1,0.3438635468482971,0.031081393361091614,False,target,correct,2
Young,young_20_29,7281,15109,2,1,2,True,0.5838000427977285,0.03,0.5538000427977284,1,1,1,1.9033513069152832,0.03582995384931564,False,target,correct,2
Young,young_20_29,7284,78943,3,2,3,True,0.7874440708531045,0.12,0.6674440708531045,2,2,2,0.583804726600647,0.03648274391889572,False,target,correct,5
Young,young_20_29,7287,31208,3,2,3,True,0.5817597501543276,0.09,0.4917597501543276,2,2,2,0.8721184134483337,0.037093423306941986,False,target,correct,2
Young,young_20_29,7288,170004,2,1,2,True,0.6118299115179502,0.05,0.5618299115179501,1,1,1,1.2441892623901367,0.0332222506403923,False,target,correct,3
Young,young_20_29,7289,122296,2,3,2,True,0.7222660305662845,0.12,0.6022660305662845,3,3,3,0.5253997445106506,0.03581485152244568,False,target,correct,4
Young,young_20_29,7290,63108,0,1,0,True,0.6702717552896571,0.08,0.5902717552896571,1,1,1,0.9206652045249939,0.03698011487722397,False,target,correct,4
Young,young_20_29,7291,17450,0,1,0,True,0.5369974427611097,0.08,0.4569974427611097,1,1,1,1.0341397523880005,0.03953087329864502,False,target,correct,2
Young,young_20_29,7295,93554,2,1,2,True,0.6804693568257086,0.09,0.5904693568257087,1,1,1,0.8192271590232849,0.034669868648052216,False,target,correct,4
Young,young_20_29,7296,76787,1,2,1,True,0.8490874931840598,0.42,0.42908749318405986,1,1,1,0.48826462030410767,0.026040293276309967,False,target,correct,5
Young,young_20_29,7298,28338,0,3,0,True,0.4022305373044347,0.05,0.3522305373044347,3,3,3,1.1659111976623535,0.03251428157091141,False,target,correct,1
Young,young_20_29,7299,13612,1,2,1,True,0.508570869306279,0.06,0.44857086930627904,2,2,2,1.1194192171096802,0.036032021045684814,False,target,correct,1
Young,young_20_29,7302,122056,0,1,0,True,0.6292865700631145,0.21,0.41928657006311454,0,0,0,0.9144794940948486,0.00442078709602356,False,target,correct,3
Young,young_20_29,7303,16690,1,0,0,False,0.6946404616901074,0.05,0.6446404616901074,0,0,0,1.4692859649658203,0.03729017823934555,False,flanker,evidence-origin,4
Young,young_20_29,7307,5026,2,0,2,True,0.4361285825324791,0.06,0.3761285825324791,0,0,0,0.8225054740905762,0.028322897851467133,False,target,correct,1
Young,young_20_29,7308,4597,1,2,1,True,0.7147244346656715,0.07,0.6447244346656715,2,2,2,0.677082896232605,0.02922891080379486,False,target,correct,4
Young,young_20_29,7309,1609,3,1,3,True,0.7754539214905245,0.09,0.6854539214905245,1,1,1,0.6901984214782715,0.03246276080608368,False,target,correct,5
Young,young_20_29,7310,20484,2,0,2,True,0.7147156569491886,0.08,0.6347156569491886,0,0,0,0.7187198400497437,0.030991695821285248,False,target,correct,4
Young,young_20_29,7311,2823,1,3,3,False,0.8284448482844248,0.06,0.7684448482844248,3,3,3,1.0613175630569458,0.03306136280298233,False,flanker,evidence-origin,5
Young,young_20_29,7312,19659,0,1,0,True,0.5882044307021042,0.06,0.5282044307021041,1,1,1,1.0255520343780518,0.03270592540502548,False,target,correct,2
Young,young_20_29,7316,18785,3,1,3,True,0.5499379944396654,0.06,0.4899379944396654,1,1,1,0.9968231916427612,0.03238816559314728,False,target,correct,2
Young,young_20_29,7317,21298,0,1,0,True,0.7257882196662692,0.07,0.6557882196662692,1,1,1,0.9086684584617615,0.033616065979003906,False,target,correct,4
Young,young_20_29,7319,45035,0,2,2,False,0.46465812753551716,0.08,0.38465812753551715,2,2,2,0.7931831479072571,0.03297777473926544,False,flanker,evidence-origin,1
Young,young_20_29,7324,3370,0,2,2,False,0.5743267894862999,0.07,0.5043267894862999,2,2,2,1.0741435289382935,0.03786395490169525,False,flanker,evidence-origin,2
Young,young_20_29,7326,56448,2,0,0,False,0.4678095905418884,0.07,0.3978095905418884,0,0,0,0.9744777679443359,0.03565503656864166,False,flanker,evidence-origin,1
Young,young_20_29,7329,159719,3,2,3,True,0.3603175713409564,0.07,0.29031757134095637,2,2,2,1.1122040748596191,0.03807513415813446,False,target,correct,1
Young,young_20_29,7330,26281,2,1,2,True,0.8189806873537112,0.07,0.7489806873537113,1,1,1,0.9136062264442444,0.03227584809064865,False,target,correct,5
Young,young_20_29,7332,20984,3,1,3,True,0.8778064445407827,0.14,0.7378064445407827,1,1,1,0.33271363377571106,0.02863757312297821,False,target,correct,5
Young,young_20_29,7333,4276,3,1,1,False,0.5922002100400671,0.05,0.542200210040067,1,1,1,0.9935188293457031,0.028164029121398926,False,flanker,evidence-origin,2
Young,young_20_29,7334,18450,2,3,3,False,0.49062718086290424,0.05,0.44062718086290426,3,3,3,1.419082760810852,0.036899685859680176,False,flanker,evidence-origin,1
Young,young_20_29,7336,51815,2,1,2,True,0.9131500343932712,0.08,0.8331500343932713,1,1,1,0.9919143319129944,0.03783021122217178,False,target,correct,5
Young,young_20_29,7337,151,0,2,2,False,0.700538421614566,0.14,0.560538421614566,2,2,2,0.3985739052295685,0.029541581869125366,False,flanker,evidence-origin,4
Young,young_20_29,7338,121402,2,1,2,True,0.5771006491155174,0.05,0.5271006491155174,1,1,1,1.2453669309616089,0.033182963728904724,False,target,correct,2
Young,young_20_29,7340,20431,3,0,3,True,0.8090406020673936,0.05,0.7590406020673935,0,0,0,1.4447849988937378,0.037773072719573975,False,target,correct,5
Young,young_20_29,7343,137694,1,3,3,False,0.6850364861276864,0.07,0.6150364861276865,3,3,3,0.9440367817878723,0.03428317606449127,False,flanker,evidence-origin,4
Young,young_20_29,7344,13603,1,2,1,True,0.6698976437810577,0.15,0.5198976437810576,2,1,2,0.018049001693725586,0.025891251862049103,False,target,correct,4
Young,young_20_29,7345,102167,0,2,2,False,0.7623191445999562,0.11,0.6523191445999562,2,2,2,0.6681169271469116,0.035310134291648865,False,flanker,evidence-origin,5
Young,young_20_29,7346,42160,2,1,2,True,0.8472410186236258,0.32,0.5272410186236258,2,2,2,0.8609492182731628,0.013756081461906433,False,target,correct,5
Young,young_20_29,7350,78476,3,1,1,False,0.6549818100231978,0.09,0.5649818100231978,1,1,1,0.714358925819397,0.032024309039115906,False,flanker,evidence-origin,3
Young,young_20_29,7351,58645,0,2,2,False,0.7323245722482531,0.12,0.6123245722482531,2,2,2,0.5973657369613647,0.03449589014053345,False,flanker,evidence-origin,4
Young,young_20_29,7352,97464,2,1,2,True,0.56887072687784,0.06,0.5088707268778401,1,1,1,1.148841142654419,0.03516244888305664,False,target,correct,2
Young,young_20_29,7355,23518,3,2,3,True,0.7084919136647096,0.1,0.6084919136647097,2,2,2,0.8493282198905945,0.039779774844646454,False,target,correct,4
Young,young_20_29,7356,159524,1,3,1,True,0.608690217220689,0.05,0.5586902172206889,3,3,3,0.972167432308197,0.028463251888751984,False,target,correct,3
Young,young_20_29,7357,14595,2,0,2,True,0.4674310177102785,0.06,0.4074310177102785,0,0,0,0.9884065985679626,0.0319998562335968,False,target,correct,1
Young,young_20_29,7359,30459,1,2,1,True,0.6226570742267117,0.15,0.47265707422671166,2,1,2,0.12346857786178589,0.024395473301410675,False,target,correct,3
Young,young_20_29,7361,186211,2,0,2,True,0.6215138284485099,0.05,0.5715138284485098,0,0,0,1.0511502027511597,0.02993633598089218,False,target,correct,3
Young,young_20_29,7363,51173,0,2,2,False,0.4998934134292268,0.06,0.4398934134292268,2,2,2,1.1198574304580688,0.03384441137313843,False,flanker,evidence-origin,1
Young,young_20_29,7364,8138,1,2,1,True,0.6640611476469069,0.08,0.584061147646907,2,2,2,0.8918440341949463,0.03527936339378357,False,target,correct,4
Young,young_20_29,7365,22242,3,1,3,True,0.7628429280645197,0.08,0.6828429280645197,1,1,1,0.8109049201011658,0.032855577766895294,False,target,correct,5
Young,young_20_29,7366,101163,1,0,0,False,0.7697411178100325,0.06,0.7097411178100326,0,0,0,1.3029613494873047,0.039166226983070374,False,flanker,evidence-origin,5
Young,young_20_29,7368,129926,1,3,1,True,0.600201951007582,0.04,0.560201951007582,3,3,3,1.3184341192245483,0.03157687932252884,False,target,correct,3
Young,young_20_29,7370,6113,2,1,1,False,0.32606646656469457,0.07,0.25606646656469456,1,1,1,1.0516098737716675,0.036430373787879944,False,flanker,evidence-origin,1
Young,young_20_29,7371,7926,3,0,3,True,0.5927757428138007,0.07,0.5227757428138007,0,0,0,0.775981068611145,0.029907651245594025,False,target,correct,2
Young,young_20_29,7373,93193,2,0,2,True,0.5365859497154122,0.07,0.4665859497154122,0,0,0,0.7318812608718872,0.028947480022907257,False,target,correct,2
Young,young_20_29,7376,34064,1,0,0,False,0.5269632949306687,0.03,0.4969632949306687,0,0,0,1.615094780921936,0.030327394604682922,False,flanker,evidence-origin,2
Young,young_20_29,7378,4240,0,3,0,True,0.6291414562582048,0.08,0.5491414562582049,3,3,3,0.7765344381332397,0.03422331064939499,False,target,correct,3
Young,young_20_29,7379,29460,1,2,1,True,0.7566185685224347,0.06,0.6966185685224346,2,2,2,0.875123143196106,0.02990257740020752,False,target,correct,5
Young,young_20_29,7380,149394,2,0,2,True,0.722642988587156,0.05,0.672642988587156,0,0,0,1.1388746500015259,0.03278534859418869,False,target,correct,4
Young,young_20_29,7382,173158,0,1,0,True,0.9569971461083255,0.25,0.7069971461083255,0,0,0,1.0789355039596558,0.007342472672462463,False,target,correct,5
Young,young_20_29,7385,86396,1,2,1,True,0.5827911045269037,0.1,0.48279110452690377,2,2,2,0.33432021737098694,0.02773316204547882,False,target,correct,2
Young,young_20_29,7387,3965,3,2,3,True,0.5485351843732416,0.11,0.43853518437324157,2,2,2,0.6734477281570435,0.037386514246463776,False,target,correct,2
Young,young_20_29,7393,23935,0,3,0,True,0.5709456557358853,0.07,0.5009456557358853,3,3,3,0.8588889837265015,0.03271739184856415,False,target,correct,2
Young,young_20_29,7396,102415,2,1,2,True,0.8187009863844317,0.11,0.7087009863844317,1,1,1,0.6087253093719482,0.036760009825229645,False,target,correct,5
Young,young_20_29,7397,92297,2,3,3,False,0.8179253501069508,0.06,0.7579253501069507,3,3,3,1.1877671480178833,0.036625273525714874,False,flanker,evidence-origin,5
Young,young_20_29,7398,65650,0,3,3,False,0.3893576009199522,0.04,0.3493576009199522,3,3,3,1.4521605968475342,0.03374107927083969,False,flanker,evidence-origin,1
Young,young_20_29,7403,27173,3,1,3,True,0.5962271881088728,0.06,0.5362271881088727,1,1,1,0.9779562950134277,0.032513730227947235,False,target,correct,3
Young,young_20_29,7406,164835,3,0,3,True,0.7488275175776873,0.08,0.6688275175776873,0,0,0,0.6948915719985962,0.030940592288970947,False,target,correct,5
Young,young_20_29,7407,63522,1,0,0,False,0.6728231124671431,0.04,0.6328231124671431,0,0,0,1.4298186302185059,0.03264607489109039,False,flanker,evidence-origin,4
Young,young_20_29,7409,51933,2,1,2,True,0.8208673084808332,0.09,0.7308673084808333,1,1,1,0.7302713990211487,0.032631054520606995,False,target,correct,5
Young,young_20_29,7410,19148,0,3,0,True,0.7266071247920016,0.1,0.6266071247920016,3,3,3,0.48448681831359863,0.031842224299907684,False,target,correct,4
Young,young_20_29,7411,8184,3,2,3,True,0.7229060880496803,0.13,0.5929060880496803,2,2,2,0.6092005968093872,0.03849000483751297,False,target,correct,4
Young,young_20_29,7412,17929,1,2,1,True,0.6422318265761144,0.1,0.5422318265761145,2,2,2,0.6409229040145874,0.03497453033924103,False,target,correct,3
Young,young_20_29,7413,21496,0,3,0,True,0.5930060796068607,0.06,0.5330060796068607,3,3,3,1.0994714498519897,0.036380916833877563,False,target,correct,2
Young,young_20_29,7415,38531,3,2,3,True,0.5459232096209414,0.13,0.4159232096209414,2,2,2,0.392953485250473,0.031519435346126556,False,target,correct,2
Young,young_20_29,7416,15071,3,1,3,True,0.3672010727589281,0.06,0.3072010727589281,1,1,1,0.8093764781951904,0.02668919414281845,False,target,correct,1
Young,young_20_29,7417,130960,1,3,3,False,0.6163484076659369,0.05,0.5663484076659369,3,3,3,1.013535737991333,0.02917242795228958,False,flanker,evidence-origin,3
Young,young_20_29,7420,20943,1,2,1,True,0.5377713731614115,0.08,0.45777137316141153,2,2,2,0.6419884562492371,0.03138969838619232,False,target,correct,2
Young,young_20_29,7421,57049,1,3,1,True,0.670536173219894,0.07,0.6005361732198939,3,3,3,0.4851412773132324,0.02439992129802704,False,target,correct,4
Young,young_20_29,7422,3381,1,3,1,True,0.39894831477584425,0.07,0.32894831477584424,3,3,3,0.5257376432418823,0.024962738156318665,False,target,correct,1
Young,young_20_29,7423,47637,2,3,2,True,0.6020136677229687,0.13,0.4720136677229687,3,3,3,0.46644407510757446,0.034012213349342346,False,target,correct,3
Young,young_20_29,7425,24717,2,3,2,True,0.6922017368243494,0.1,0.5922017368243494,3,3,3,0.7582789659500122,0.036438196897506714,False,target,correct,4
Young,young_20_29,7428,5832,2,0,2,True,0.45267097570319714,0.06,0.39267097570319714,0,0,0,0.9554467797279358,0.03170417249202728,False,target,correct,1
Young,young_20_29,7429,27036,2,1,2,True,0.6268006622198647,0.05,0.5768006622198647,1,1,1,1.2154918909072876,0.032738298177719116,False,target,correct,3
Young,young_20_29,7431,21228,2,1,1,False,0.4575858696334338,0.06,0.3975858696334338,1,1,1,1.2546402215957642,0.037396833300590515,False,flanker,evidence-origin,1
Young,young_20_29,7432,24267,1,3,1,True,0.6788043423649142,0.08,0.5988043423649142,3,3,3,0.49399659037590027,0.02665042132139206,False,target,correct,4
Young,young_20_29,7433,109545,2,0,2,True,0.7755723241569665,0.05,0.7255723241569665,0,0,0,1.0156745910644531,0.02972545474767685,False,target,correct,5
Young,young_20_29,7434,51139,3,1,1,False,0.8900000333786011,0.04,0.8500000333786011,1,1,1,1.1348847150802612,0.02896413952112198,False,flanker,evidence-origin,5
Young,young_20_29,7435,143560,1,3,3,False,0.7591297198035273,0.03,0.7291297198035273,3,3,3,1.334256887435913,0.027456216514110565,False,flanker,evidence-origin,5
Young,young_20_29,7442,110155,2,3,3,False,0.6716776726263421,0.06,0.6116776726263422,3,3,3,1.2878283262252808,0.039013758301734924,False,flanker,evidence-origin,4
Young,young_20_29,7443,142202,1,0,1,True,0.7627743143611668,0.05,0.7127743143611668,0,0,0,1.25704026222229,0.033588431775569916,False,target,correct,5
Young,young_20_29,7444,7428,3,0,0,False,0.548018128919571,0.06,0.488018128919571,0,0,0,1.391658067703247,0.040992431342601776,False,flanker,evidence-origin,2
Young,young_20_29,7447,98378,2,1,2,True,0.7270738573221645,0.08,0.6470738573221645,1,1,1,0.9522709846496582,0.03790710121393204,False,target,correct,4
Young,young_20_29,7450,72571,3,1,3,True,0.36683239144088203,0.06,0.30683239144088204,1,1,1,0.8653693199157715,0.029583558440208435,False,target,correct,1
Young,young_20_29,7451,100574,2,1,2,True,0.6480950837733911,0.06,0.5880950837733911,1,1,1,1.049068808555603,0.03220434486865997,False,target,correct,3
Young,young_20_29,7453,6121,2,1,2,True,0.3709047275131539,0.06,0.3109047275131539,1,1,1,1.2029324769973755,0.036976732313632965,False,target,correct,1
Young,young_20_29,7455,70799,1,0,0,False,0.3307273432523516,0.05,0.2807273432523516,0,0,0,1.4495705366134644,0.037449076771736145,False,flanker,evidence-origin,1
Young,young_20_29,7457,49623,3,0,3,True,0.735406973487625,0.07,0.6654069734876249,0,0,0,1.1269242763519287,0.037717774510383606,False,target,correct,4
Young,young_20_29,7459,5241,2,1,2,True,0.6544771573838382,0.13,0.5244771573838382,1,1,1,0.5098851919174194,0.036912545561790466,False,target,correct,3
Young,young_20_29,7461,104363,3,0,3,True,0.5292885678301411,0.05,0.4792885678301411,0,0,0,1.3738529682159424,0.03624175488948822,False,target,correct,2
Young,young_20_29,7464,166504,0,1,0,True,0.6755555548094012,0.08,0.5955555548094013,1,1,1,0.8624769449234009,0.03420736640691757,False,target,correct,4
Young,young_20_29,7465,16237,2,3,2,True,0.8041223370220036,0.15,0.6541223370220036,3,3,3,0.3351533114910126,0.0332108736038208,False,target,correct,5
Young,young_20_29,7466,73031,1,2,1,True,0.7838680737993077,0.1,0.6838680737993077,2,2,2,0.5940210819244385,0.03427030146121979,False,target,correct,5
Young,young_20_29,7467,13975,3,1,3,True,0.4804775125637178,0.1,0.38047751256371776,1,1,1,0.5484917163848877,0.03145246207714081,False,target,correct,1
Young,young_20_29,7468,21192,1,3,3,False,0.8799999833106995,0.03,0.8499999833106995,3,3,3,1.251875638961792,0.026161767542362213,False,flanker,evidence-origin,5
Young,young_20_29,7469,14075,2,3,2,True,0.5537323105491311,0.11,0.4437323105491311,3,3,3,0.6870070695877075,0.037110887467861176,False,target,correct,2
Young,young_20_29,7476,6447,0,2,2,False,0.6287343971525444,0.15,0.4787343971525444,2,2,2,0.3532710671424866,0.030693866312503815,False,flanker,evidence-origin,3
Young,young_20_29,7478,75576,3,0,0,False,0.6250357355359015,0.06,0.5650357355359015,0,0,0,1.2538750171661377,0.03811275213956833,False,flanker,evidence-origin,3
Young,young_20_29,7479,145702,2,3,2,True,0.9299999952316285,0.08,0.8499999952316285,3,3,3,1.0218226909637451,0.03908942639827728,False,target,correct,5
Young,young_20_29,7482,3128,1,0,0,False,0.5804546510396181,0.07,0.5104546510396182,0,0,0,1.1526832580566406,0.03925935924053192,False,flanker,evidence-origin,2
Young,young_20_29,7483,124043,0,3,0,True,0.7818937205779711,0.27,0.5118937205779711,0,0,0,0.6239382028579712,0.007292330265045166,False,target,correct,5
Young,young_20_29,7484,125463,0,1,0,True,0.6404945946782709,0.08,0.5604945946782709,1,1,1,0.8670377731323242,0.03636839985847473,False,target,correct,3
