null_model,simulation,transition,population_mean_risk_difference
participant_current_condition_only,250,I_to_I,0.0010085694400114025
participant_current_condition_only,251,C_to_C,0.0026709888642983967
participant_current_condition_only,251,I_to_C,0.00062918542123607
participant_current_condition_only,251,C_to_I,0.0007245090385173319
participant_current_condition_only,251,I_to_I,0.0011068239203221412
participant_current_condition_only,252,C_to_C,8.315203428664208e-05
participant_current_condition_only,252,I_to_C,0.0008563514402567715
participant_current_condition_only,252,C_to_I,0.002835476932775464
participant_current_condition_only,252,I_to_I,0.0023969185483455617
participant_current_condition_only,253,C_to_C,0.0002807025520955609
participant_current_condition_only,253,I_to_C,0.0006847138744348971
participant_current_condition_only,253,C_to_I,0.0038165647704696297
participant_current_condition_only,253,I_to_I,0.001580397637614529
participant_current_condition_only,254,C_to_C,0.0016523058477051487
participant_current_condition_only,254,I_to_C,0.0007774522076544796
participant_current_condition_only,254,C_to_I,0.004245326489764526
participant_current_condition_only,254,I_to_I,2.7284708984342174e-05
participant_current_condition_only,255,C_to_C,0.002084511868016502
participant_current_condition_only,255,I_to_C,0.0004550629330771291
participant_current_condition_only,255,C_to_I,0.004352470865906039
participant_current_condition_only,255,I_to_I,0.0026543646682618337
participant_current_condition_only,256,C_to_C,0.0021322390372715016
participant_current_condition_only,256,I_to_C,0.002148094295713447
participant_current_condition_only,256,C_to_I,0.005148966628213551
participant_current_condition_only,256,I_to_I,-0.0010653799853096717
participant_current_condition_only,257,C_to_C,0.0007753872178277182
participant_current_condition_only,257,I_to_C,0.0008713285908005965
participant_current_condition_only,257,C_to_I,0.006644285806324395
participant_current_condition_only,257,I_to_I,0.0007389333822401397
participant_current_condition_only,258,C_to_C,0.0005946241012027521
participant_current_condition_only,258,I_to_C,0.0010202665296571319
participant_current_condition_only,258,C_to_I,0.0011660352463083593
participant_current_condition_only,258,I_to_I,-0.00024348740310327919
participant_current_condition_only,259,C_to_C,0.0018042482067230831
participant_current_condition_only,259,I_to_C,0.0007551508513157986
participant_current_condition_only,259,C_to_I,0.005611040114539745
participant_current_condition_only,259,I_to_I,0.0013028474448362737
participant_current_condition_only,260,C_to_C,0.0006334326128442845
participant_current_condition_only,260,I_to_C,0.0008009483328031342
participant_current_condition_only,260,C_to_I,0.0037789710808482087
participant_current_condition_only,260,I_to_I,0.003945158562222885
participant_current_condition_only,261,C_to_C,0.0012940162438488017
participant_current_condition_only,261,I_to_C,0.0015756768838152612
participant_current_condition_only,261,C_to_I,0.0017468773493558095
participant_current_condition_only,261,I_to_I,0.0036298736293464747
participant_current_condition_only,262,C_to_C,0.0010776544629373878
participant_current_condition_only,262,I_to_C,0.0013833630989422677
participant_current_condition_only,262,C_to_I,0.004331517504223116
participant_current_condition_only,262,I_to_I,0.0017548422153799976
participant_current_condition_only,263,C_to_C,0.0014525264312310483
participant_current_condition_only,263,I_to_C,0.0015056944871347838
participant_current_condition_only,263,C_to_I,0.0036457445783592275
participant_current_condition_only,263,I_to_I,0.002406887283585649
participant_current_condition_only,264,C_to_C,0.0018819005853612173
participant_current_condition_only,264,I_to_C,0.0011017784085068612
participant_current_condition_only,264,C_to_I,0.0015038564520760346
participant_current_condition_only,264,I_to_I,0.0036573555362993627
participant_current_condition_only,265,C_to_C,0.0007692778162967742
participant_current_condition_only,265,I_to_C,0.0005209862099132108
participant_current_condition_only,265,C_to_I,0.005625798904786977
participant_current_condition_only,265,I_to_I,0.001432633593928305
participant_current_condition_only,266,C_to_C,0.0007825208398538757
participant_current_condition_only,266,I_to_C,0.0008434942958732487
participant_current_condition_only,266,C_to_I,0.004316309489262863
participant_current_condition_only,266,I_to_I,-1.6030687010173682e-05
participant_current_condition_only,267,C_to_C,0.0019886841238790586
participant_current_condition_only,267,I_to_C,0.0012420494144525667
participant_current_condition_only,267,C_to_I,0.004444617760303989
participant_current_condition_only,267,I_to_I,0.0020486894540498995
participant_current_condition_only,268,C_to_C,0.0014542469737942806
participant_current_condition_only,268,I_to_C,0.0014808475715377043
participant_current_condition_only,268,C_to_I,0.000843660861044642
participant_current_condition_only,268,I_to_I,0.0021082513671354286
participant_current_condition_only,269,C_to_C,0.0020543459444006883
participant_current_condition_only,269,I_to_C,0.0010113937302350504
participant_current_condition_only,269,C_to_I,0.003952663751362313
participant_current_condition_only,269,I_to_I,0.003542715535023635
participant_current_condition_only,270,C_to_C,0.0012616375221597177
participant_current_condition_only,270,I_to_C,0.0014247368333690673
participant_current_condition_only,270,C_to_I,0.0070491893087716705
participant_current_condition_only,270,I_to_I,0.003919770263459129
participant_current_condition_only,271,C_to_C,0.0017430053211463991
participant_current_condition_only,271,I_to_C,0.0009344360593384316
participant_current_condition_only,271,C_to_I,0.0013702445142144096
participant_current_condition_only,271,I_to_I,-7.153860543375051e-06
participant_current_condition_only,272,C_to_C,0.002477621111415456
participant_current_condition_only,272,I_to_C,0.0012425774736911377
participant_current_condition_only,272,C_to_I,0.0037607708718305753
participant_current_condition_only,272,I_to_I,0.0028115525208254354
participant_current_condition_only,273,C_to_C,0.001742170933534707
participant_current_condition_only,273,I_to_C,0.001483672192815131
participant_current_condition_only,273,C_to_I,0.0034245564920518654
participant_current_condition_only,273,I_to_I,0.0014611098443231658
participant_current_condition_only,274,C_to_C,0.0031491039444948893
participant_current_condition_only,274,I_to_C,0.0012712277027242943
participant_current_condition_only,274,C_to_I,0.0036622242273505116
participant_current_condition_only,274,I_to_I,0.001363118090331617
participant_current_condition_only,275,C_to_C,0.0009679896821587541
participant_current_condition_only,275,I_to_C,0.0016967292801915136
participant_current_condition_only,275,C_to_I,0.003599762530480166
participant_current_condition_only,275,I_to_I,0.0010131177172959039
participant_current_condition_only,276,C_to_C,0.0016999251755635695
participant_current_condition_only,276,I_to_C,0.0016126802188393726
participant_current_condition_only,276,C_to_I,0.0052003927861701705
participant_current_condition_only,276,I_to_I,0.00043684974514540334
participant_current_condition_only,277,C_to_C,0.0012651239117137062
participant_current_condition_only,277,I_to_C,0.0011332699027168517
participant_current_condition_only,277,C_to_I,0.004659000982524683
participant_current_condition_only,277,I_to_I,0.0010206702783225922
participant_current_condition_only,278,C_to_C,0.0014285591550521237
participant_current_condition_only,278,I_to_C,0.00034764836473265997
participant_current_condition_only,278,C_to_I,0.009695316688507006
participant_current_condition_only,278,I_to_I,0.0012931673765527987
participant_current_condition_only,279,C_to_C,0.000543832236232044
participant_current_condition_only,279,I_to_C,0.00014464817341459214
participant_current_condition_only,279,C_to_I,0.0051881327065963715
participant_current_condition_only,279,I_to_I,0.0013345880634222469
participant_current_condition_only,280,C_to_C,0.0007978941829903174
participant_current_condition_only,280,I_to_C,0.001143160722048678
participant_current_condition_only,280,C_to_I,0.005515837331485537
participant_current_condition_only,280,I_to_I,0.0029217119889029296
participant_current_condition_only,281,C_to_C,0.0010803008701191163
participant_current_condition_only,281,I_to_C,0.000854113427303449
participant_current_condition_only,281,C_to_I,0.005418391325104112
participant_current_condition_only,281,I_to_I,0.0007800125182581744
participant_current_condition_only,282,C_to_C,0.00016019600100410466
participant_current_condition_only,282,I_to_C,0.0013786644405822238
participant_current_condition_only,282,C_to_I,0.005736105354995683
participant_current_condition_only,282,I_to_I,0.0011869136158432912
participant_current_condition_only,283,C_to_C,0.0006444349830308495
participant_current_condition_only,283,I_to_C,0.0009746101421169909
participant_current_condition_only,283,C_to_I,0.0072690160030213806
participant_current_condition_only,283,I_to_I,0.002387552104543308
participant_current_condition_only,284,C_to_C,0.0014563726902229535
participant_current_condition_only,284,I_to_C,0.0010491255620036248
participant_current_condition_only,284,C_to_I,0.004784916425204553
participant_current_condition_only,284,I_to_I,0.0022245208944934045
participant_current_condition_only,285,C_to_C,0.0019077638837909077
participant_current_condition_only,285,I_to_C,0.0014379394953150674
participant_current_condition_only,285,C_to_I,0.004338180960343675
participant_current_condition_only,285,I_to_I,0.004130033952964057
participant_current_condition_only,286,C_to_C,0.001803400975105949
participant_current_condition_only,286,I_to_C,0.00034067913996866115
participant_current_condition_only,286,C_to_I,0.007568358963932411
participant_current_condition_only,286,I_to_I,0.0017780324311017022
participant_current_condition_only,287,C_to_C,0.0002662953053622735
participant_current_condition_only,287,I_to_C,0.00045946149339892234
participant_current_condition_only,287,C_to_I,0.007078987680095257
participant_current_condition_only,287,I_to_I,0.002874094196866141
participant_current_condition_only,288,C_to_C,0.0011960184991140343
participant_current_condition_only,288,I_to_C,0.0009694343829356747
participant_current_condition_only,288,C_to_I,0.008282252232103856
participant_current_condition_only,288,I_to_I,0.0027435279354132694
participant_current_condition_only,289,C_to_C,0.0004759189225241541
participant_current_condition_only,289,I_to_C,0.0012920455138299633
participant_current_condition_only,289,C_to_I,0.0031687661037235002
participant_current_condition_only,289,I_to_I,0.002244192602583228
participant_current_condition_only,290,C_to_C,0.000761010157458626
participant_current_condition_only,290,I_to_C,0.0005926359531634898
participant_current_condition_only,290,C_to_I,0.0034658055998713017
participant_current_condition_only,290,I_to_I,0.002021543722823378
participant_current_condition_only,291,C_to_C,0.001702453668939131
participant_current_condition_only,291,I_to_C,0.00160716860555048
participant_current_condition_only,291,C_to_I,0.00521034497932537
participant_current_condition_only,291,I_to_I,0.003428576018801545
participant_current_condition_only,292,C_to_C,0.0001067636935778854
participant_current_condition_only,292,I_to_C,0.0005347917737711392
participant_current_condition_only,292,C_to_I,0.003529041899651304
participant_current_condition_only,292,I_to_I,0.003803769834721596
participant_current_condition_only,293,C_to_C,0.001432823799777693
participant_current_condition_only,293,I_to_C,0.0014902816181553164
participant_current_condition_only,293,C_to_I,0.009828566775536594
participant_current_condition_only,293,I_to_I,0.0013766498377801404
participant_current_condition_only,294,C_to_C,0.0008382643680230119
participant_current_condition_only,294,I_to_C,0.0005454750374215823
participant_current_condition_only,294,C_to_I,0.006936554393500483
participant_current_condition_only,294,I_to_I,0.0029894963627924848
participant_current_condition_only,295,C_to_C,0.0009321587224545428
participant_current_condition_only,295,I_to_C,0.0008817677049358752
participant_current_condition_only,295,C_to_I,0.00749433783498211
participant_current_condition_only,295,I_to_I,0.0010910375783255565
participant_current_condition_only,296,C_to_C,0.0017454265574726646
participant_current_condition_only,296,I_to_C,0.00036769650369984056
participant_current_condition_only,296,C_to_I,0.0031168817348923026
participant_current_condition_only,296,I_to_I,0.0011018845052841522
participant_current_condition_only,297,C_to_C,0.0009800899090553056
participant_current_condition_only,297,I_to_C,0.0005912046379512704
participant_current_condition_only,297,C_to_I,0.0024015031936615266
participant_current_condition_only,297,I_to_I,0.000877196002625239
participant_current_condition_only,298,C_to_C,0.000647959953901583
participant_current_condition_only,298,I_to_C,0.00023934131197034228
participant_current_condition_only,298,C_to_I,0.0071571956357784645
participant_current_condition_only,298,I_to_I,0.0017808163864714722
participant_current_condition_only,299,C_to_C,-3.023361032957391e-05
participant_current_condition_only,299,I_to_C,0.0012094011269758698
participant_current_condition_only,299,C_to_I,0.0059481093227238165
participant_current_condition_only,299,I_to_I,0.004648833693793558
generic_previous_error,0,C_to_C,0.009063193202242484
generic_previous_error,0,I_to_C,0.01340895643546628
generic_previous_error,0,C_to_I,0.04335137101806822
generic_previous_error,0,I_to_I,0.05015634480567337
generic_previous_error,1,C_to_C,0.009636848018912398
generic_previous_error,1,I_to_C,0.012645428491237747
generic_previous_error,1,C_to_I,0.04572373422296979
generic_previous_error,1,I_to_I,0.04794379903237879
generic_previous_error,2,C_to_C,0.009531919982112544
generic_previous_error,2,I_to_C,0.012379323705956983
generic_previous_error,2,C_to_I,0.040824962864021
generic_previous_error,2,I_to_I,0.04943177027026713
generic_previous_error,3,C_to_C,0.01082459080256976
generic_previous_error,3,I_to_C,0.012820926439642116
generic_previous_error,3,C_to_I,0.04122287829991061
generic_previous_error,3,I_to_I,0.047709765427959946
generic_previous_error,4,C_to_C,0.010621096569174253
generic_previous_error,4,I_to_C,0.013372506145555484
generic_previous_error,4,C_to_I,0.04448570128415856
generic_previous_error,4,I_to_I,0.04915954584906011
generic_previous_error,5,C_to_C,0.008975800065294453
generic_previous_error,5,I_to_C,0.013307583974362748
generic_previous_error,5,C_to_I,0.044160398759960424
generic_previous_error,5,I_to_I,0.04654458795922166
generic_previous_error,6,C_to_C,0.01041411243174083
generic_previous_error,6,I_to_C,0.013668932583025106
generic_previous_error,6,C_to_I,0.0414459820805449
generic_previous_error,6,I_to_I,0.045750435764345926
generic_previous_error,7,C_to_C,0.008828532554176725
generic_previous_error,7,I_to_C,0.012415730286506834
generic_previous_error,7,C_to_I,0.04371026789846139
generic_previous_error,7,I_to_I,0.04986187708876583
generic_previous_error,8,C_to_C,0.009866602439711804
generic_previous_error,8,I_to_C,0.012788905605142955
generic_previous_error,8,C_to_I,0.043077866324897185
generic_previous_error,8,I_to_I,0.04798960942080138
generic_previous_error,9,C_to_C,0.009808903905912703
generic_previous_error,9,I_to_C,0.012201779926976276
generic_previous_error,9,C_to_I,0.04607439144642275
generic_previous_error,9,I_to_I,0.04965811652472567
generic_previous_error,10,C_to_C,0.00794380288087515
generic_previous_error,10,I_to_C,0.013747515884170737
generic_previous_error,10,C_to_I,0.04045083007256628
generic_previous_error,10,I_to_I,0.04841401196701112
generic_previous_error,11,C_to_C,0.00962161551827788
generic_previous_error,11,I_to_C,0.011786494954057779
generic_previous_error,11,C_to_I,0.04375224138877373
generic_previous_error,11,I_to_I,0.048293852951833104
generic_previous_error,12,C_to_C,0.009391958589011406
generic_previous_error,12,I_to_C,0.013525903874819487
generic_previous_error,12,C_to_I,0.04243111049484354
generic_previous_error,12,I_to_I,0.05039490160717587
generic_previous_error,13,C_to_C,0.009010980969605557
generic_previous_error,13,I_to_C,0.012664701418802986
generic_previous_error,13,C_to_I,0.0407751877237515
generic_previous_error,13,I_to_I,0.04664907548993563
generic_previous_error,14,C_to_C,0.008702981589865022
generic_previous_error,14,I_to_C,0.012074029269810157
generic_previous_error,14,C_to_I,0.04284910232311633
generic_previous_error,14,I_to_I,0.0456308005613428
generic_previous_error,15,C_to_C,0.0083040423155769
generic_previous_error,15,I_to_C,0.013692963399760429
generic_previous_error,15,C_to_I,0.04518173978413125
generic_previous_error,15,I_to_I,0.0475649269349477
generic_previous_error,16,C_to_C,0.010087611989237749
generic_previous_error,16,I_to_C,0.012330004951033537
generic_previous_error,16,C_to_I,0.04202666283108842
generic_previous_error,16,I_to_I,0.04965034465244377
generic_previous_error,17,C_to_C,0.011313609703807426
generic_previous_error,17,I_to_C,0.012636434840219644
generic_previous_error,17,C_to_I,0.04151033522428486
generic_previous_error,17,I_to_I,0.04906296030814289
generic_previous_error,18,C_to_C,0.009915935337763339
generic_previous_error,18,I_to_C,0.012252779979993435
generic_previous_error,18,C_to_I,0.04026873864930056
generic_previous_error,18,I_to_I,0.047111599187285025
generic_previous_error,19,C_to_C,0.010371854368875187
generic_previous_error,19,I_to_C,0.012301444597585365
generic_previous_error,19,C_to_I,0.045620096299844495
generic_previous_error,19,I_to_I,0.04893544205122426
generic_previous_error,20,C_to_C,0.010003797976531874
generic_previous_error,20,I_to_C,0.013193391551497409
generic_previous_error,20,C_to_I,0.04698369980315176
generic_previous_error,20,I_to_I,0.048235824203143214
generic_previous_error,21,C_to_C,0.00938797427880786
generic_previous_error,21,I_to_C,0.012083635663991904
generic_previous_error,21,C_to_I,0.0431563644233033
generic_previous_error,21,I_to_I,0.04993003718310485
generic_previous_error,22,C_to_C,0.010194421518592399
generic_previous_error,22,I_to_C,0.013435110993050484
generic_previous_error,22,C_to_I,0.043678887677207776
generic_previous_error,22,I_to_I,0.0506319606258621
generic_previous_error,23,C_to_C,0.008386630787206525
generic_previous_error,23,I_to_C,0.012855688522044988
generic_previous_error,23,C_to_I,0.04153473414162296
generic_previous_error,23,I_to_I,0.05000744444772179
generic_previous_error,24,C_to_C,0.008732544224319263
generic_previous_error,24,I_to_C,0.011636675515280435
generic_previous_error,24,C_to_I,0.04110695333348068
generic_previous_error,24,I_to_I,0.04634713192432866
generic_previous_error,25,C_to_C,0.010133359200613382
generic_previous_error,25,I_to_C,0.013102772673525238
generic_previous_error,25,C_to_I,0.042695633929929575
generic_previous_error,25,I_to_I,0.049521725514301236
generic_previous_error,26,C_to_C,0.010256536197429347
generic_previous_error,26,I_to_C,0.011881646131269788
generic_previous_error,26,C_to_I,0.05061172820861772
generic_previous_error,26,I_to_I,0.04765832177897671
generic_previous_error,27,C_to_C,0.009601456521311834
generic_previous_error,27,I_to_C,0.012381898244984616
generic_previous_error,27,C_to_I,0.04409832841466201
generic_previous_error,27,I_to_I,0.047026109054288626
generic_previous_error,28,C_to_C,0.010776958938588089
generic_previous_error,28,I_to_C,0.01175861806272632
generic_previous_error,28,C_to_I,0.043524170010086474
generic_previous_error,28,I_to_I,0.04963473423003338
generic_previous_error,29,C_to_C,0.009832323024498197
generic_previous_error,29,I_to_C,0.013663028725372249
generic_previous_error,29,C_to_I,0.047716224566332746
generic_previous_error,29,I_to_I,0.04529661815606805
generic_previous_error,30,C_to_C,0.01036299178353725
generic_previous_error,30,I_to_C,0.012978425739991918
generic_previous_error,30,C_to_I,0.042312872519685005
generic_previous_error,30,I_to_I,0.04926510579377833
generic_previous_error,31,C_to_C,0.008840469498713255
generic_previous_error,31,I_to_C,0.012425429222151702
generic_previous_error,31,C_to_I,0.04425653010082087
generic_previous_error,31,I_to_I,0.04941970461980226
generic_previous_error,32,C_to_C,0.010148375508097168
generic_previous_error,32,I_to_C,0.01275935080971554
generic_previous_error,32,C_to_I,0.04609378995902484
generic_previous_error,32,I_to_I,0.0475265249782358
generic_previous_error,33,C_to_C,0.010724362511662715
generic_previous_error,33,I_to_C,0.01145872625591406
generic_previous_error,33,C_to_I,0.04610548416437843
generic_previous_error,33,I_to_I,0.05011621764485127
generic_previous_error,34,C_to_C,0.011299123410972202
generic_previous_error,34,I_to_C,0.013934333089464589
generic_previous_error,34,C_to_I,0.04222162719685567
generic_previous_error,34,I_to_I,0.04895683254121696
generic_previous_error,35,C_to_C,0.009722526583694801
generic_previous_error,35,I_to_C,0.013223400836442946
generic_previous_error,35,C_to_I,0.043287452049205595
generic_previous_error,35,I_to_I,0.0483450762790454
generic_previous_error,36,C_to_C,0.01072590602231737
generic_previous_error,36,I_to_C,0.011625644600763369
generic_previous_error,36,C_to_I,0.04289206199321431
generic_previous_error,36,I_to_I,0.0508593137346409
generic_previous_error,37,C_to_C,0.009160897406810552
generic_previous_error,37,I_to_C,0.012881571967409529
generic_previous_error,37,C_to_I,0.04701784409705569
generic_previous_error,37,I_to_I,0.04683890765791561
generic_previous_error,38,C_to_C,0.008576402944994288
generic_previous_error,38,I_to_C,0.011220326531720861
generic_previous_error,38,C_to_I,0.04248204952314584
generic_previous_error,38,I_to_I,0.0509087536543044
generic_previous_error,39,C_to_C,0.008280507899784609
generic_previous_error,39,I_to_C,0.01343624288435477
generic_previous_error,39,C_to_I,0.0432463855368607
generic_previous_error,39,I_to_I,0.04816896706350566
generic_previous_error,40,C_to_C,0.009104249156305446
generic_previous_error,40,I_to_C,0.01186442397588349
generic_previous_error,40,C_to_I,0.04229464313634828
generic_previous_error,40,I_to_I,0.04879673270691032
generic_previous_error,41,C_to_C,0.01042793062911695
generic_previous_error,41,I_to_C,0.012126276302762926
generic_previous_error,41,C_to_I,0.04259191818617831
generic_previous_error,41,I_to_I,0.048839283495583835
generic_previous_error,42,C_to_C,0.00875613209298282
generic_previous_error,42,I_to_C,0.012920723831820064
generic_previous_error,42,C_to_I,0.04529837400323886
generic_previous_error,42,I_to_I,0.049191648093919536
generic_previous_error,43,C_to_C,0.009247468627665067
generic_previous_error,43,I_to_C,0.012991459117949768
generic_previous_error,43,C_to_I,0.04344143962123312
generic_previous_error,43,I_to_I,0.050422583616118954
generic_previous_error,44,C_to_C,0.008462664919031795
generic_previous_error,44,I_to_C,0.013159455195285887
generic_previous_error,44,C_to_I,0.04393397933036652
generic_previous_error,44,I_to_I,0.047199633691527465
generic_previous_error,45,C_to_C,0.0069813558821571805
generic_previous_error,45,I_to_C,0.012394830823989763
generic_previous_error,45,C_to_I,0.043801977757975445
generic_previous_error,45,I_to_I,0.047239773349104355
generic_previous_error,46,C_to_C,0.010769503153819632
generic_previous_error,46,I_to_C,0.013020559080171044
generic_previous_error,46,C_to_I,0.04170055823448665
generic_previous_error,46,I_to_I,0.04804908117079676
generic_previous_error,47,C_to_C,0.009449765436164487
generic_previous_error,47,I_to_C,0.012269570240522337
generic_previous_error,47,C_to_I,0.05078297702057543
generic_previous_error,47,I_to_I,0.04550033736309838
generic_previous_error,48,C_to_C,0.010389891037665478
generic_previous_error,48,I_to_C,0.010978170373533708
generic_previous_error,48,C_to_I,0.04315821557697656
generic_previous_error,48,I_to_I,0.04861965223074396
generic_previous_error,49,C_to_C,0.007838739997840679
generic_previous_error,49,I_to_C,0.012952144374075148
generic_previous_error,49,C_to_I,0.04046925100022402
generic_previous_error,49,I_to_I,0.048995211719733645
generic_previous_error,50,C_to_C,0.009668185116416306
generic_previous_error,50,I_to_C,0.013932377486532034
generic_previous_error,50,C_to_I,0.04116830929465358
generic_previous_error,50,I_to_I,0.04786962787704885
generic_previous_error,51,C_to_C,0.01072766139938797
generic_previous_error,51,I_to_C,0.012505005379908589
generic_previous_error,51,C_to_I,0.043454167920978004
generic_previous_error,51,I_to_I,0.04994973433609225
generic_previous_error,52,C_to_C,0.010829003123422767
generic_previous_error,52,I_to_C,0.01247330186479387
generic_previous_error,52,C_to_I,0.044694932951492225
generic_previous_error,52,I_to_I,0.04434869846240514
generic_previous_error,53,C_to_C,0.010219123768412787
generic_previous_error,53,I_to_C,0.013290305509357218
generic_previous_error,53,C_to_I,0.04097717824464579
generic_previous_error,53,I_to_I,0.04832716666764524
generic_previous_error,54,C_to_C,0.01021101646368193
generic_previous_error,54,I_to_C,0.012563640827631754
generic_previous_error,54,C_to_I,0.04380130996798395
generic_previous_error,54,I_to_I,0.048323572552401835
generic_previous_error,55,C_to_C,0.00861568132375471
generic_previous_error,55,I_to_C,0.011785355068350817
generic_previous_error,55,C_to_I,0.04041025565581113
generic_previous_error,55,I_to_I,0.0456768740834164
generic_previous_error,56,C_to_C,0.011681187960885037
generic_previous_error,56,I_to_C,0.012632480583740658
generic_previous_error,56,C_to_I,0.03998840901096524
generic_previous_error,56,I_to_I,0.05200172329556323
generic_previous_error,57,C_to_C,0.009214819870441154
generic_previous_error,57,I_to_C,0.012990945179611954
generic_previous_error,57,C_to_I,0.049010853933018655
generic_previous_error,57,I_to_I,0.05048554831283929
generic_previous_error,58,C_to_C,0.009178714577474873
generic_previous_error,58,I_to_C,0.013597657993304283
generic_previous_error,58,C_to_I,0.04582331231838768
generic_previous_error,58,I_to_I,0.047374006137861385
generic_previous_error,59,C_to_C,0.010761413848542909
generic_previous_error,59,I_to_C,0.013227879583426494
generic_previous_error,59,C_to_I,0.045863551899780954
generic_previous_error,59,I_to_I,0.04707922635334565
generic_previous_error,60,C_to_C,0.009316490369546912
generic_previous_error,60,I_to_C,0.011493359634008831
generic_previous_error,60,C_to_I,0.04084984796292173
generic_previous_error,60,I_to_I,0.04894627938400975
generic_previous_error,61,C_to_C,0.010184261985915924
generic_previous_error,61,I_to_C,0.013358998103280818
generic_previous_error,61,C_to_I,0.04619619305413307
generic_previous_error,61,I_to_I,0.048459802535588445
generic_previous_error,62,C_to_C,0.008552498337236964
generic_previous_error,62,I_to_C,0.012375102230404262
generic_previous_error,62,C_to_I,0.04515872486106669
generic_previous_error,62,I_to_I,0.05018916310336962
generic_previous_error,63,C_to_C,0.007886501056450187
generic_previous_error,63,I_to_C,0.013483006810729892
generic_previous_error,63,C_to_I,0.04424730010743882
generic_previous_error,63,I_to_I,0.04802302514493993
generic_previous_error,64,C_to_C,0.009925897396762645
generic_previous_error,64,I_to_C,0.012668282786065339
generic_previous_error,64,C_to_I,0.04718609299456961
generic_previous_error,64,I_to_I,0.04621388089216485
generic_previous_error,65,C_to_C,0.010026410344315036
generic_previous_error,65,I_to_C,0.01306285462852806
generic_previous_error,65,C_to_I,0.044413762504461884
generic_previous_error,65,I_to_I,0.04953611288142494
generic_previous_error,66,C_to_C,0.009992331198703727
generic_previous_error,66,I_to_C,0.013144801484302015
generic_previous_error,66,C_to_I,0.04367797971763499
generic_previous_error,66,I_to_I,0.04731301983735155
generic_previous_error,67,C_to_C,0.009257358995224863
generic_previous_error,67,I_to_C,0.010938577667831826
generic_previous_error,67,C_to_I,0.03954390067769374
generic_previous_error,67,I_to_I,0.04715289143354409
generic_previous_error,68,C_to_C,0.00909263265809715
generic_previous_error,68,I_to_C,0.011229860130374952
generic_previous_error,68,C_to_I,0.04171967601364382
generic_previous_error,68,I_to_I,0.04666330746703876
generic_previous_error,69,C_to_C,0.009693570996596318
generic_previous_error,69,I_to_C,0.01350156999085893
generic_previous_error,69,C_to_I,0.046582464623835744
generic_previous_error,69,I_to_I,0.048229020504269755
generic_previous_error,70,C_to_C,0.011101728985902544
generic_previous_error,70,I_to_C,0.012128046341779107
generic_previous_error,70,C_to_I,0.042876067314513364
generic_previous_error,70,I_to_I,0.04961791116567859
generic_previous_error,71,C_to_C,0.009667449917939936
generic_previous_error,71,I_to_C,0.012206438349259734
generic_previous_error,71,C_to_I,0.04096969829376782
generic_previous_error,71,I_to_I,0.049600224674778426
generic_previous_error,72,C_to_C,0.01010444099211947
generic_previous_error,72,I_to_C,0.012952457193958416
generic_previous_error,72,C_to_I,0.043539574613389975
generic_previous_error,72,I_to_I,0.048798781520818464
generic_previous_error,73,C_to_C,0.010184567111100428
generic_previous_error,73,I_to_C,0.012446016946015903
generic_previous_error,73,C_to_I,0.04665642356328851
generic_previous_error,73,I_to_I,0.04546683815154792
generic_previous_error,74,C_to_C,0.007486317140093638
generic_previous_error,74,I_to_C,0.012082231659781752
generic_previous_error,74,C_to_I,0.04503000264576052
generic_previous_error,74,I_to_I,0.04754799176492042
generic_previous_error,75,C_to_C,0.010099600486935463
generic_previous_error,75,I_to_C,0.012602665936573136
generic_previous_error,75,C_to_I,0.03890196166857452
generic_previous_error,75,I_to_I,0.04826181706505717
generic_previous_error,76,C_to_C,0.009050939563821995
generic_previous_error,76,I_to_C,0.011343329598824486
generic_previous_error,76,C_to_I,0.03971200848840545
generic_previous_error,76,I_to_I,0.04941730531385335
generic_previous_error,77,C_to_C,0.009186160523402445
generic_previous_error,77,I_to_C,0.013465918937938538
generic_previous_error,77,C_to_I,0.04432235689615858
generic_previous_error,77,I_to_I,0.04841548468210271
generic_previous_error,78,C_to_C,0.009833302054501298
generic_previous_error,78,I_to_C,0.011020079851797997
generic_previous_error,78,C_to_I,0.04721215171839456
generic_previous_error,78,I_to_I,0.04986658917146042
generic_previous_error,79,C_to_C,0.010026924956789769
generic_previous_error,79,I_to_C,0.01436147020974171
generic_previous_error,79,C_to_I,0.04175624502754705
generic_previous_error,79,I_to_I,0.04835931917769297
generic_previous_error,80,C_to_C,0.010376396450640564
generic_previous_error,80,I_to_C,0.012126222442534612
generic_previous_error,80,C_to_I,0.0444382769729209
generic_previous_error,80,I_to_I,0.049040310116691195
generic_previous_error,81,C_to_C,0.009640148227807774
generic_previous_error,81,I_to_C,0.013547500344296803
generic_previous_error,81,C_to_I,0.041363992414897674
generic_previous_error,81,I_to_I,0.049465210804343504
generic_previous_error,82,C_to_C,0.01065892067094043
generic_previous_error,82,I_to_C,0.012871661700746708
generic_previous_error,82,C_to_I,0.04633896678533385
generic_previous_error,82,I_to_I,0.04995818788522928
generic_previous_error,83,C_to_C,0.010526065806767503
generic_previous_error,83,I_to_C,0.012244723826339348
generic_previous_error,83,C_to_I,0.04071427937767885
generic_previous_error,83,I_to_I,0.0478514744699283
generic_previous_error,84,C_to_C,0.00971048133222531
generic_previous_error,84,I_to_C,0.011903285932487713
generic_previous_error,84,C_to_I,0.04376881328431436
generic_previous_error,84,I_to_I,0.04586179343804358
